nMC	Rp	Porb	Mp	ecc	inc	Omega	omega	theta	Abond	AgeomVIS	AgeomMIR	zodis	a	rp	ang_sep	ang_sep_max	Finc	f	Tp	nstar	Rs	Ms	Ts	dist	stype	ra	dec	lGal	bGal	
Nuniverse	Rp	Porb	Mp	ep	ip	Omegap	omegap	thetap	Abond	AgeomVIS	AgeomMIR	z	ap	rp	AngSep	maxAngSep	Fp	fp	Tp	Nstar	Rs	Ms	Ts	Ds	Stype	RA	Dec	lGal	bGal	
4	0.62905	6.10732	0.22006	0.00000	0.85902	6.18346	1.92411	1.88431	0.76081	0.12469	0.05849	14.90934	0.03226	0.03226	0.00163	0.00184	1.55732	0.58807	217.43644	212	0.14900	0.12000	3000.00000	17.51280	M	43.43531	-79.98702	296.68647	-35.61007	
4	0.85152	18.21465	0.67450	0.00000	0.85902	6.02027	0.26957	1.16746	0.66523	0.39967	0.07743	14.90934	0.06683	0.06683	0.00252	0.00382	0.36276	0.03790	164.30312	212	0.14900	0.12000	3000.00000	17.51280	M	43.43531	-79.98702	296.68647	-35.61007	
4	1.66557	68.69025	8.64896	0.00000	0.85902	2.75727	3.63573	0.47704	0.23901	0.56057	0.01435	14.90934	0.16192	0.16192	0.00722	0.00925	0.06180	0.69537	129.61189	212	0.14900	0.12000	3000.00000	17.51280	M	43.43531	-79.98702	296.68647	-35.61007	
4	1.11297	151.59155	1.25666	0.00000	0.85902	5.32874	0.68656	4.33386	0.71975	0.49076	0.02327	14.90934	0.27446	0.27446	0.01085	0.01567	0.02151	0.76630	77.55239	212	0.14900	0.12000	3000.00000	17.51280	M	43.43531	-79.98702	296.68647	-35.61007	
4	0.70490	207.82137	0.28226	0.00000	0.85902	3.24878	0.14065	0.32716	0.43405	0.31234	0.05873	14.90934	0.33871	0.33871	0.01818	0.01934	0.01412	0.16633	83.22056	212	0.14900	0.12000	3000.00000	17.51280	M	43.43531	-79.98702	296.68647	-35.61007	
4	3.91882	498.70400	11.32578	0.00000	0.85902	5.60996	5.27311	1.72967	0.36989	0.42328	0.09332	14.90934	0.60710	0.60710	0.03004	0.03467	0.00440	0.10931	63.85161	212	0.14900	0.12000	3000.00000	17.51280	M	43.43531	-79.98702	296.68647	-35.61007	
5	2.80819	0.84884	4.64220	0.00000	1.02064	3.46780	3.77073	3.72076	0.01423	0.33298	0.04377	1.03032	0.00865	0.00865	0.00030	0.00049	21.63096	0.02773	598.09027	212	0.14900	0.12000	3000.00000	17.51280	M	43.43531	-79.98702	296.68647	-35.61007	
5	0.51561	1.36616	0.07964	0.00000	1.02064	5.93224	0.20798	3.03305	0.50291	0.59376	0.09023	1.03032	0.01189	0.01189	0.00068	0.00068	11.46867	0.36176	430.07111	212	0.14900	0.12000	3000.00000	17.51280	M	43.43531	-79.98702	296.68647	-35.61007	
5	0.62568	140.98862	0.19032	0.00000	1.02064	5.72279	3.05467	1.16080	0.42958	0.23593	0.02346	1.03032	0.26151	0.26151	0.00989	0.01493	0.02369	0.78750	94.89695	212	0.14900	0.12000	3000.00000	17.51280	M	43.43531	-79.98702	296.68647	-35.61007	
5	0.54834	385.67108	0.17157	0.00000	1.02064	5.36968	5.41947	1.19899	0.70285	0.43931	0.01463	1.03032	0.51150	0.51150	0.02803	0.02921	0.00619	0.19068	57.64631	212	0.14900	0.12000	3000.00000	17.51280	M	43.43531	-79.98702	296.68647	-35.61007	
6	0.87971	447.60113	0.57137	0.00000	1.78061	5.74590	1.28748	1.19027	0.58022	0.26921	0.00680	278.85674	0.56488	0.56488	0.02574	0.03226	0.00508	0.07677	59.80328	212	0.14900	0.12000	3000.00000	17.51280	M	43.43531	-79.98702	296.68647	-35.61007	
7	1.88029	3.55348	6.07894	0.00000	1.20397	0.56683	0.14199	5.12546	0.77915	0.37160	0.00393	346.48384	0.02248	0.02248	0.00078	0.00128	3.20608	0.82183	255.31136	212	0.14900	0.12000	3000.00000	17.51280	M	43.43531	-79.98702	296.68647	-35.61007	
7	2.15706	53.87807	4.73949	0.00000	1.20397	1.82297	5.91673	2.22454	0.06636	0.46140	0.09780	346.48384	0.13771	0.13771	0.00350	0.00786	0.08543	0.01023	147.91313	212	0.14900	0.12000	3000.00000	17.51280	M	43.43531	-79.98702	296.68647	-35.61007	
7	3.39012	133.36601	8.64896	0.00000	1.20397	6.20745	2.71593	3.17409	0.16983	0.39066	0.07804	346.48384	0.25200	0.25200	0.01344	0.01439	0.02551	0.51770	106.17977	212	0.14900	0.12000	3000.00000	17.51280	M	43.43531	-79.98702	296.68647	-35.61007	
8	2.05628	402.47905	3.77263	0.00000	0.86470	2.78542	3.19897	5.44657	0.30367	0.31991	0.03781	0.97484	0.52625	0.52625	0.02539	0.03005	0.00585	0.09765	70.31604	212	0.14900	0.12000	3000.00000	17.51280	M	43.43531	-79.98702	296.68647	-35.61007	
9	1.32624	122.81608	4.54690	0.00000	2.06523	1.69732	2.05705	1.08422	0.39134	0.06122	0.00339	0.75200	0.23853	0.23853	0.01362	0.01362	0.02848	0.31817	100.98899	212	0.14900	0.12000	3000.00000	17.51280	M	43.43531	-79.98702	296.68647	-35.61007	
9	1.08011	282.89444	1.90274	0.00000	2.06523	0.87525	4.06618	3.73821	0.63151	0.56733	0.09149	0.75200	0.41602	0.41602	0.01132	0.02376	0.00936	0.01268	67.45254	212	0.14900	0.12000	3000.00000	17.51280	M	43.43531	-79.98702	296.68647	-35.61007	
0	0.55806	17.64244	0.18259	0.00000	1.26626	0.90111	0.67881	3.99028	0.56178	0.29528	0.02807	3.69133	0.05922	0.05922	0.00171	0.00564	0.14727	0.95615	140.28174	213	0.11200	0.08900	2600.00000	10.49404	M	52.70371	54.23199	144.93498	-1.68616	
0	2.66517	147.73099	17.87493	0.00000	1.26626	0.19224	1.11572	4.38724	0.40519	0.44819	0.07683	3.69133	0.24420	0.24420	0.01725	0.02327	0.00866	0.72867	74.56515	213	0.11200	0.08900	2600.00000	10.49404	M	52.70371	54.23199	144.93498	-1.68616	
1	3.36140	1.10988	4.45356	0.00000	1.81569	4.89886	5.28555	3.70935	0.54205	0.09099	0.03744	0.10652	0.00937	0.00937	0.00082	0.00089	5.88588	0.14254	356.62522	213	0.11200	0.08900	2600.00000	10.49404	M	52.70371	54.23199	144.93498	-1.68616	
1	1.43337	4.67056	4.36214	0.00000	1.81569	0.08532	3.23395	5.69825	0.72050	0.20183	0.04015	0.10652	0.02442	0.02442	0.00207	0.00233	0.86634	0.12304	195.24142	213	0.11200	0.08900	2600.00000	10.49404	M	52.70371	54.23199	144.93498	-1.68616	
1	1.15394	56.92601	1.36537	0.00000	1.81569	5.62723	3.12824	4.70541	0.39955	0.03284	0.01539	0.10652	0.12931	0.12931	0.00300	0.01232	0.03089	0.00156	102.71028	213	0.11200	0.08900	2600.00000	10.49404	M	52.70371	54.23199	144.93498	-1.68616	
1	1.27107	222.13259	2.54385	0.00000	1.81569	1.29238	1.86160	5.57990	0.47042	0.58498	0.08099	0.10652	0.32051	0.32051	0.01400	0.03054	0.00503	0.01119	63.22331	213	0.11200	0.08900	2600.00000	10.49404	M	52.70371	54.23199	144.93498	-1.68616	
1	0.87406	486.95720	0.43633	0.00000	1.81569	5.71831	2.09363	2.54483	0.40373	0.09361	0.08467	0.10652	0.54087	0.54087	0.01303	0.05154	0.00177	0.96927	50.13363	213	0.11200	0.08900	2600.00000	10.49404	M	52.70371	54.23199	144.93498	-1.68616	
2	1.44293	2.93308	3.40098	0.00000	1.84448	4.62064	3.08699	1.87788	0.28191	0.02134	0.00129	0.08963	0.01791	0.01791	0.00062	0.00171	1.61094	0.93757	288.64839	213	0.11200	0.08900	2600.00000	10.49404	M	52.70371	54.23199	144.93498	-1.68616	
2	0.92061	16.02167	1.54632	0.00000	1.84448	3.45849	1.60385	0.35300	0.56184	0.45876	0.09512	0.08963	0.05554	0.05554	0.00239	0.00529	0.16746	0.01072	144.85634	213	0.11200	0.08900	2600.00000	10.49404	M	52.70371	54.23199	144.93498	-1.68616	
2	0.65081	105.65455	0.14839	0.00000	1.84448	2.04527	5.27716	0.94969	0.10763	0.38397	0.01314	0.08963	0.19530	0.19530	0.01858	0.01861	0.01354	0.34588	92.27954	213	0.11200	0.08900	2600.00000	10.49404	M	52.70371	54.23199	144.93498	-1.68616	
2	1.90393	432.71776	6.33642	0.00000	1.84448	1.52492	0.28457	2.85086	0.09180	0.49280	0.02920	0.08963	0.49992	0.49992	0.04764	0.04764	0.00207	0.31535	57.93079	213	0.11200	0.08900	2600.00000	10.49404	M	52.70371	54.23199	144.93498	-1.68616	
3	1.29400	2.42565	1.64560	0.00000	2.64794	0.79705	0.63556	2.13312	0.22930	0.30976	0.09872	1.10893	0.01578	0.01578	0.00148	0.00150	2.07527	0.23675	312.99907	213	0.11200	0.08900	2600.00000	10.49404	M	52.70371	54.23199	144.93498	-1.68616	
3	0.93161	4.66452	0.48401	0.00000	2.64794	4.66655	1.81960	2.37654	0.19021	0.56624	0.04316	1.10893	0.02440	0.02440	0.00212	0.00232	0.86783	0.55179	254.83300	213	0.11200	0.08900	2600.00000	10.49404	M	52.70371	54.23199	144.93498	-1.68616	
3	0.93314	7.64583	0.73284	0.00000	2.64794	2.07012	3.21228	4.80597	0.10969	0.13640	0.07421	1.10893	0.03391	0.03391	0.00286	0.00323	0.44903	0.12004	221.31403	213	0.11200	0.08900	2600.00000	10.49404	M	52.70371	54.23199	144.93498	-1.68616	
3	1.34440	23.19323	5.36760	0.00000	2.64794	5.71138	4.44942	6.23758	0.37414	0.49268	0.09949	1.10893	0.07107	0.07107	0.00604	0.00677	0.10226	0.57707	139.99039	213	0.11200	0.08900	2600.00000	10.49404	M	52.70371	54.23199	144.93498	-1.68616	
4	1.79250	22.68294	2.88098	0.00000	0.92657	5.70418	2.81580	4.93005	0.27075	0.18067	0.08038	2.18843	0.07002	0.07002	0.00405	0.00667	0.10534	0.02817	146.52715	213	0.11200	0.08900	2600.00000	10.49404	M	52.70371	54.23199	144.93498	-1.68616	
4	2.70837	93.06043	52.56064	0.00000	0.92657	1.78702	5.56424	2.33512	0.59410	0.01282	0.06845	2.18843	0.17945	0.17945	0.01029	0.01710	0.01604	0.02738	79.05849	213	0.11200	0.08900	2600.00000	10.49404	M	52.70371	54.23199	144.93498	-1.68616	
4	1.20915	285.85288	1.04267	0.00000	0.92657	3.30509	0.17667	3.39854	0.61931	0.40838	0.02465	2.18843	0.37919	0.37919	0.03403	0.03613	0.00359	0.50442	53.52144	213	0.11200	0.08900	2600.00000	10.49404	M	52.70371	54.23199	144.93498	-1.68616	
5	1.93575	0.91091	4.01483	0.00000	2.45379	5.30491	1.74501	3.05249	0.14723	0.58772	0.08069	0.12851	0.00821	0.00821	0.00061	0.00078	7.65966	0.70070	444.95288	213	0.11200	0.08900	2600.00000	10.49404	M	52.70371	54.23199	144.93498	-1.68616	
6	1.80479	153.70766	4.83882	0.00000	0.63341	0.21898	5.36027	3.65553	0.60719	0.59547	0.01175	0.37716	0.25074	0.25074	0.02322	0.02389	0.00821	0.20948	66.33557	213	0.11200	0.08900	2600.00000	10.49404	M	52.70371	54.23199	144.93498	-1.68616	
6	1.74839	442.55196	2.88098	0.00000	0.63341	1.82415	3.87043	0.27324	0.23843	0.16455	0.07852	0.37716	0.50747	0.50747	0.04191	0.04836	0.00201	0.60815	55.02225	213	0.11200	0.08900	2600.00000	10.49404	M	52.70371	54.23199	144.93498	-1.68616	
7	2.70241	0.90072	3.85169	0.00000	0.49358	4.93504	1.48929	1.08489	0.17743	0.47957	0.03313	261.03709	0.00815	0.00815	0.00075	0.00078	7.77541	0.20137	442.61708	213	0.11200	0.08900	2600.00000	10.49404	M	52.70371	54.23199	144.93498	-1.68616	
7	2.63221	7.17510	3.69518	0.00000	0.49358	0.65345	5.82795	6.02397	0.01231	0.05724	0.01779	261.03709	0.03251	0.03251	0.00294	0.00310	0.48874	0.48899	231.99441	213	0.11200	0.08900	2600.00000	10.49404	M	52.70371	54.23199	144.93498	-1.68616	
7	0.98640	11.56880	0.90176	0.00000	0.49358	6.02916	2.97918	3.11718	0.13655	0.46590	0.00674	261.03709	0.04470	0.04470	0.00424	0.00426	0.25850	0.36354	191.30572	213	0.11200	0.08900	2600.00000	10.49404	M	52.70371	54.23199	144.93498	-1.68616	
7	1.87273	20.77436	8.64896	0.00000	0.49358	4.32013	0.90628	5.29210	0.05504	0.42630	0.03220	261.03709	0.06604	0.06604	0.00629	0.00629	0.11843	0.33863	160.98139	213	0.11200	0.08900	2600.00000	10.49404	M	52.70371	54.23199	144.93498	-1.68616	
7	0.63309	92.63671	0.17157	0.00000	0.49358	2.00306	1.70858	3.52975	0.28002	0.48955	0.07102	261.03709	0.17891	0.17891	0.01555	0.01705	0.01614	0.55030	91.37651	213	0.11200	0.08900	2600.00000	10.49404	M	52.70371	54.23199	144.93498	-1.68616	
7	3.27661	203.14124	15.78324	0.00000	0.49358	5.01309	0.19845	3.15263	0.41659	0.53863	0.07074	261.03709	0.30197	0.30197	0.02864	0.02878	0.00566	0.36912	66.73067	213	0.11200	0.08900	2600.00000	10.49404	M	52.70371	54.23199	144.93498	-1.68616	
8	1.29876	0.73551	1.68009	0.00000	1.75029	2.50600	4.58669	0.74172	0.42457	0.38179	0.01087	5.58735	0.00712	0.00712	0.00040	0.00068	10.18726	0.82956	433.07868	213	0.11200	0.08900	2600.00000	10.49404	M	52.70371	54.23199	144.93498	-1.68616	
8	0.65921	3.70309	0.26523	0.00000	1.75029	3.99410	2.49576	2.17453	0.51761	0.23665	0.06862	5.58735	0.02092	0.02092	0.00037	0.00199	1.18057	0.98373	241.78285	213	0.11200	0.08900	2600.00000	10.49404	M	52.70371	54.23199	144.93498	-1.68616	
8	1.77367	7.61913	14.83106	0.00000	1.75029	4.02602	4.88352	5.81628	0.72194	0.28155	0.06437	5.58735	0.03384	0.03384	0.00109	0.00322	0.45113	0.94550	165.64038	213	0.11200	0.08900	2600.00000	10.49404	M	52.70371	54.23199	144.93498	-1.68616	
8	0.69833	119.50102	0.27079	0.00000	1.75029	5.32128	1.93340	0.23182	0.73530	0.15117	0.08374	5.58735	0.21201	0.21201	0.01170	0.02020	0.01149	0.02408	65.36263	213	0.11200	0.08900	2600.00000	10.49404	M	52.70371	54.23199	144.93498	-1.68616	
8	0.73599	165.67550	0.26523	0.00000	1.75029	3.17095	1.31935	2.43163	0.51353	0.12871	0.02924	5.58735	0.26360	0.26360	0.02076	0.02512	0.00743	0.65185	68.25107	213	0.11200	0.08900	2600.00000	10.49404	M	52.70371	54.23199	144.93498	-1.68616	
9	0.57764	0.92093	0.17517	0.00000	1.49549	0.88421	5.76683	3.61866	0.73871	0.17742	0.03780	1.69024	0.00827	0.00827	0.00079	0.00079	7.54884	0.29897	329.83963	213	0.11200	0.08900	2600.00000	10.49404	M	52.70371	54.23199	144.93498	-1.68616	
9	1.59302	3.07151	4.36214	0.00000	1.49549	4.47662	2.70976	0.43898	0.57013	0.05786	0.00357	1.69024	0.01846	0.01846	0.00176	0.00176	1.51487	0.32188	250.02398	213	0.11200	0.08900	2600.00000	10.49404	M	52.70371	54.23199	144.93498	-1.68616	
9	0.54839	8.38837	0.08476	0.00000	1.49549	5.82791	4.59906	2.70196	0.69044	0.32246	0.04700	1.69024	0.03608	0.03608	0.00182	0.00344	0.39683	0.01782	164.77520	213	0.11200	0.08900	2600.00000	10.49404	M	52.70371	54.23199	144.93498	-1.68616	
9	0.55845	19.26742	0.07801	0.00000	1.49549	3.30640	1.99121	2.01806	0.36289	0.12023	0.02851	1.69024	0.06280	0.06280	0.00388	0.00598	0.13094	0.79624	149.58140	213	0.11200	0.08900	2600.00000	10.49404	M	52.70371	54.23199	144.93498	-1.68616	
9	1.77912	127.17428	7.96035	0.00000	1.49549	1.44775	1.40167	1.33385	0.60550	0.27472	0.09644	1.69024	0.22099	0.22099	0.01936	0.02106	0.01058	0.14639	70.73645	213	0.11200	0.08900	2600.00000	10.49404	M	52.70371	54.23199	144.93498	-1.68616	
9	0.59236	259.07569	0.25978	0.00000	1.49549	1.74927	3.23192	2.80180	0.50895	0.42637	0.06875	1.69024	0.35513	0.35513	0.03280	0.03384	0.00410	0.45110	58.93921	213	0.11200	0.08900	2600.00000	10.49404	M	52.70371	54.23199	144.93498	-1.68616	
0	2.05251	9.64141	5.71221	0.00000	2.77711	4.25692	2.83338	2.96132	0.78683	0.42658	0.05087	253.84087	0.04373	0.04373	0.00278	0.00282	0.84721	0.40642	181.43964	214	0.14900	0.12000	3000.00000	15.53217	M	56.08676	7.69859	179.47636	-35.55989	
0	2.70123	24.03311	27.06477	0.00000	2.77711	2.26958	2.15638	1.76926	0.34887	0.40169	0.06289	253.84087	0.08040	0.08040	0.00501	0.00518	0.25067	0.45431	176.90730	214	0.14900	0.12000	3000.00000	15.53217	M	56.08676	7.69859	179.47636	-35.55989	
0	0.59400	351.99952	0.19838	0.00000	2.77711	2.50076	1.93576	2.60231	0.67120	0.20159	0.00453	253.84087	0.48127	0.48127	0.02901	0.03099	0.00700	0.51367	60.95140	214	0.14900	0.12000	3000.00000	15.53217	M	56.08676	7.69859	179.47636	-35.55989	
1	1.29730	90.27723	2.34131	0.00000	2.20867	2.06173	5.89805	1.85836	0.76391	0.31860	0.01068	2.06620	0.19427	0.19427	0.00751	0.01251	0.04293	0.02721	88.30962	214	0.14900	0.12000	3000.00000	15.53217	M	56.08676	7.69859	179.47636	-35.55989	
2	1.76199	0.76246	2.29325	0.00000	2.42382	5.28046	2.81889	6.17077	0.11408	0.29838	0.04339	302.61092	0.00806	0.00806	0.00050	0.00052	24.95901	0.19200	603.54482	214	0.14900	0.12000	3000.00000	15.53217	M	56.08676	7.69859	179.47636	-35.55989	
2	1.33386	2.09034	2.20006	0.00000	2.42382	2.69401	5.10446	6.17532	0.46195	0.11864	0.01580	302.61092	0.01578	0.01578	0.00079	0.00102	6.50466	0.69982	380.68461	214	0.14900	0.12000	3000.00000	15.53217	M	56.08676	7.69859	179.47636	-35.55989	
2	1.03292	5.20156	1.64560	0.00000	2.42382	1.44681	4.39090	5.31557	0.42736	0.05293	0.06921	302.61092	0.02898	0.02898	0.00183	0.00187	1.92901	0.41506	285.33665	214	0.14900	0.12000	3000.00000	15.53217	M	56.08676	7.69859	179.47636	-35.55989	
2	0.88982	68.07712	1.02127	0.00000	2.42382	4.05586	4.55341	2.11930	0.28354	0.20799	0.08482	302.61092	0.16095	0.16095	0.01003	0.01036	0.06254	0.20341	128.05506	214	0.14900	0.12000	3000.00000	15.53217	M	56.08676	7.69859	179.47636	-35.55989	
2	1.84169	161.09688	10.86556	0.00000	2.42382	0.07560	4.09087	5.61688	0.08194	0.48588	0.01279	302.61092	0.28582	0.28582	0.01809	0.01840	0.01983	0.41551	102.23998	214	0.14900	0.12000	3000.00000	15.53217	M	56.08676	7.69859	179.47636	-35.55989	
3	2.53973	1.72127	3.69518	0.00000	0.79121	4.94888	5.50561	4.54802	0.72618	0.02102	0.08097	6.62696	0.01387	0.01387	0.00081	0.00089	8.42778	0.55576	343.04322	214	0.14900	0.12000	3000.00000	15.53217	M	56.08676	7.69859	179.47636	-35.55989	
3	1.40207	102.00000	4.54690	0.00000	0.79121	3.06182	2.51152	0.97082	0.68916	0.36275	0.01255	6.62696	0.21075	0.21075	0.01318	0.01357	0.03648	0.44618	90.82366	214	0.14900	0.12000	3000.00000	15.53217	M	56.08676	7.69859	179.47636	-35.55989	
4	0.56363	2.01988	0.11332	0.00000	0.64294	4.21604	3.62603	5.47735	0.30774	0.24108	0.09123	1.56297	0.01543	0.01543	0.00098	0.00099	6.80894	0.22934	410.10174	214	0.14900	0.12000	3000.00000	15.53217	M	56.08676	7.69859	179.47636	-35.55989	
4	0.52522	4.75269	0.13943	0.00000	0.64294	4.15008	3.63219	5.53690	0.38756	0.04494	0.04251	1.56297	0.02729	0.02729	0.00174	0.00176	2.17568	0.24616	299.03265	214	0.14900	0.12000	3000.00000	15.53217	M	56.08676	7.69859	179.47636	-35.55989	
4	0.89140	20.41689	1.61182	0.00000	0.64294	5.31136	5.65878	1.64451	0.72194	0.13816	0.02613	1.56297	0.07211	0.07211	0.00399	0.00464	0.31155	0.10538	150.99702	214	0.14900	0.12000	3000.00000	15.53217	M	56.08676	7.69859	179.47636	-35.55989	
4	1.32872	35.50879	1.54632	0.00000	0.64294	1.45022	1.37579	2.54150	0.59495	0.21811	0.07915	1.56297	0.10429	0.10429	0.00609	0.00671	0.14896	0.55670	137.94245	214	0.14900	0.12000	3000.00000	15.53217	M	56.08676	7.69859	179.47636	-35.55989	
4	1.88535	165.24593	13.37002	0.00000	0.64294	5.44477	6.10615	0.70071	0.17748	0.26575	0.07562	1.56297	0.29070	0.29070	0.01786	0.01872	0.01917	0.18282	98.62982	214	0.14900	0.12000	3000.00000	15.53217	M	56.08676	7.69859	179.47636	-35.55989	
4	2.53015	486.38807	7.32656	0.00000	0.64294	3.42856	5.15090	1.05061	0.30628	0.01590	0.09685	1.56297	0.59706	0.59706	0.03839	0.03844	0.00455	0.34315	65.95298	214	0.14900	0.12000	3000.00000	15.53217	M	56.08676	7.69859	179.47636	-35.55989	
5	0.83176	38.53647	1.08683	0.00000	1.70849	4.84855	3.55516	5.84252	0.05599	0.17452	0.06319	0.17118	0.11014	0.11014	0.00709	0.00709	0.13356	0.30500	165.85137	214	0.14900	0.12000	3000.00000	15.53217	M	56.08676	7.69859	179.47636	-35.55989	
6	1.47215	1.10323	4.54690	0.00000	2.45327	4.98237	3.76528	1.64674	0.21658	0.17611	0.07491	0.82365	0.01031	0.01031	0.00058	0.00066	15.25075	0.59971	517.45845	214	0.14900	0.12000	3000.00000	15.53217	M	56.08676	7.69859	179.47636	-35.55989	
6	1.87428	42.81624	1.30989	0.00000	2.45327	4.58322	4.26463	4.17545	0.13952	0.04249	0.01715	0.82365	0.11815	0.11815	0.00645	0.00761	0.11607	0.09941	156.46415	214	0.14900	0.12000	3000.00000	15.53217	M	56.08676	7.69859	179.47636	-35.55989	
6	0.54435	116.05285	0.11812	0.00000	2.45327	3.07089	1.08454	5.24380	0.17529	0.56203	0.04014	0.82365	0.22969	0.22969	0.01478	0.01479	0.03071	0.30411	111.03391	214	0.14900	0.12000	3000.00000	15.53217	M	56.08676	7.69859	179.47636	-35.55989	
6	7.71084	409.40647	34.00106	0.00000	2.45327	1.79715	5.52117	4.16878	0.35420	0.33703	0.04461	0.82365	0.53227	0.53227	0.03379	0.03427	0.00572	0.40597	68.61267	214	0.14900	0.12000	3000.00000	15.53217	M	56.08676	7.69859	179.47636	-35.55989	
8	2.14857	6.02718	13.37002	0.00000	0.27952	2.48914	1.04395	5.15010	0.55422	0.56023	0.09760	1.10307	0.03197	0.03197	0.00206	0.00206	1.58499	0.33068	255.17618	214	0.14900	0.12000	3000.00000	15.53217	M	56.08676	7.69859	179.47636	-35.55989	
8	1.31896	76.83643	2.88098	0.00000	0.27952	4.73477	0.63420	6.10271	0.34399	0.12454	0.08649	1.10307	0.17448	0.17448	0.01115	0.01123	0.05322	0.26018	120.31042	214	0.14900	0.12000	3000.00000	15.53217	M	56.08676	7.69859	179.47636	-35.55989	
9	2.47167	11.34141	4.18489	0.00000	0.37455	5.88847	5.40198	1.54734	0.49315	0.51752	0.04371	0.34981	0.04873	0.04873	0.00306	0.00314	0.68227	0.21344	213.43406	214	0.14900	0.12000	3000.00000	15.53217	M	56.08676	7.69859	179.47636	-35.55989	
9	1.02812	18.09226	0.93996	0.00000	0.37455	0.93521	0.48384	3.23664	0.04146	0.58400	0.00095	0.34981	0.06653	0.06653	0.00420	0.00428	0.36604	0.42478	214.20885	214	0.14900	0.12000	3000.00000	15.53217	M	56.08676	7.69859	179.47636	-35.55989	
9	1.43758	41.20296	2.59716	0.00000	0.37455	5.31661	2.77234	5.97459	0.05917	0.29137	0.00873	0.34981	0.11516	0.11516	0.00722	0.00741	0.12216	0.21201	162.05658	214	0.14900	0.12000	3000.00000	15.53217	M	56.08676	7.69859	179.47636	-35.55989	
9	0.88683	91.79985	0.76388	0.00000	0.37455	4.16516	0.35359	2.91613	0.69587	0.11644	0.00047	0.34981	0.19645	0.19645	0.01263	0.01265	0.04198	0.34203	93.55861	214	0.14900	0.12000	3000.00000	15.53217	M	56.08676	7.69859	179.47636	-35.55989	
9	0.93902	137.05879	1.33734	0.00000	0.37455	4.66248	1.08529	1.42019	0.57240	0.25578	0.07900	0.34981	0.25663	0.25663	0.01613	0.01652	0.02460	0.21719	89.13681	214	0.14900	0.12000	3000.00000	15.53217	M	56.08676	7.69859	179.47636	-35.55989	
9	0.79713	485.50942	0.53690	0.00000	0.37455	5.64924	2.22477	4.79173	0.08476	0.50291	0.03865	0.34981	0.59634	0.59634	0.03723	0.03839	0.00456	0.20546	70.72667	214	0.14900	0.12000	3000.00000	15.53217	M	56.08676	7.69859	179.47636	-35.55989	
1	0.85548	3.44115	1.06452	0.00000	0.16388	6.13039	2.67046	0.56683	0.11410	0.22408	0.06054	0.49119	0.01992	0.01992	0.00141	0.00141	1.30189	0.32614	288.43194	215	0.11200	0.08900	2600.00000	14.11305	M	59.33325	41.12851	156.53448	-9.30862	
1	1.09330	18.62634	0.86512	0.00000	0.16388	0.63467	2.87473	2.34415	0.09408	0.31316	0.08168	0.49119	0.06140	0.06140	0.00431	0.00435	0.13699	0.39289	165.19436	215	0.11200	0.08900	2600.00000	14.11305	M	59.33325	41.12851	156.53448	-9.30862	
1	2.64865	66.71123	3.77263	0.00000	0.16388	3.34056	4.11540	0.12574	0.61597	0.04699	0.06546	0.49119	0.14374	0.14374	0.01008	0.01018	0.02500	0.39436	87.12111	215	0.11200	0.08900	2600.00000	14.11305	M	59.33325	41.12851	156.53448	-9.30862	
1	0.61466	157.89654	0.20254	0.00000	0.16388	2.26137	4.34081	5.73176	0.07489	0.56434	0.02108	0.49119	0.25528	0.25528	0.01800	0.01809	0.00793	0.36908	81.44351	215	0.11200	0.08900	2600.00000	14.11305	M	59.33325	41.12851	156.53448	-9.30862	
2	2.78431	1.04168	16.79656	0.00000	1.43012	0.85762	6.04293	2.72814	0.00725	0.35119	0.00520	1.92639	0.00898	0.00898	0.00051	0.00064	6.40524	0.07692	441.97537	215	0.11200	0.08900	2600.00000	14.11305	M	59.33325	41.12851	156.53448	-9.30862	
2	1.28660	35.11989	1.68009	0.00000	1.43012	0.00321	4.09508	4.95627	0.19177	0.15753	0.07651	1.92639	0.09371	0.09371	0.00619	0.00664	0.05881	0.15871	129.95662	215	0.11200	0.08900	2600.00000	14.11305	M	59.33325	41.12851	156.53448	-9.30862	
2	1.99752	82.11716	12.82673	0.00000	1.43012	0.49251	4.34516	0.60995	0.10948	0.56400	0.01319	1.92639	0.16509	0.16509	0.00323	0.01170	0.01895	0.96341	100.31476	215	0.11200	0.08900	2600.00000	14.11305	M	59.33325	41.12851	156.53448	-9.30862	
2	1.16561	269.50941	2.59716	0.00000	1.43012	4.40388	0.98258	4.52059	0.13800	0.11349	0.03624	1.92639	0.36460	0.36460	0.01854	0.02583	0.00389	0.74736	66.95512	215	0.11200	0.08900	2600.00000	14.11305	M	59.33325	41.12851	156.53448	-9.30862	
3	0.60008	2.45860	0.22467	0.00000	1.57101	0.58245	0.87421	4.54466	0.59749	0.26807	0.04506	0.67303	0.01592	0.01592	0.00073	0.00113	2.03828	0.79623	264.88938	215	0.11200	0.08900	2600.00000	14.11305	M	59.33325	41.12851	156.53448	-9.30862	
3	1.47208	8.24927	3.33116	0.00000	1.57101	3.16744	4.51170	5.08742	0.44359	0.03763	0.08306	0.67303	0.03568	0.03568	0.00249	0.00253	0.40578	0.40984	191.85628	215	0.11200	0.08900	2600.00000	14.11305	M	59.33325	41.12851	156.53448	-9.30862	
