sector,tmag_bin,rrmscdpp00p5,rrmscdpp01p0,rrmscdpp01p5,rrmscdpp02p0,rrmscdpp02p5,rrmscdpp03p0,rrmscdpp03p5,rrmscdpp04p5,rrmscdpp05p0,rrmscdpp06p0,rrmscdpp07p5,rrmscdpp09p0,rrmscdpp10p5,rrmscdpp12p5,rrmscdpp15p0,n_stars
25,10.0,334.565,250.097,214.536,193.12,178.98,169.05,162.007,151.159,147.293,141.148,134.782,130.208,126.729,123.265,120.253,2350
25,10.5,434.17,322.374,275.305,248.987,231.608,218.681,207.981,193.743,188.624,179.952,171.578,166.207,161.336,156.145,151.659,2423
25,11.0,564.701,419.755,359.133,323.87,301.822,284.657,270.998,251.971,245.416,234.955,223.802,213.994,208.756,203.331,196.538,2021
25,11.5,761.818,567.203,487.551,438.406,405.434,384.512,367.357,340.967,331.246,315.972,299.889,287.152,278.654,269.392,259.589,1477
25,12.0,1063.367,786.784,672.735,601.75,559.055,525.508,500.26,464.096,450.062,426.178,403.514,388.602,376.907,363.258,348.456,1024
25,12.5,1581.323,1171.669,1003.19,893.685,831.846,783.564,745.472,692.689,670.527,632.56,594.912,567.607,543.966,521.725,503.735,665
25,13.0,2233.461,1651.689,1420.888,1271.707,1182.93,1113.102,1061.297,983.953,941.079,895.779,849.969,814.664,791.27,760.171,731.819,625
25,13.5,3244.876,2395.694,2047.734,1840.827,1705.59,1602.567,1522.172,1411.378,1371.45,1303.487,1224.644,1154.854,1109.508,1061.401,1016.916,450
25,14.0,5100.57,3798.172,3317.091,2976.778,2769.214,2627.096,2511.307,2334.687,2262.544,2161.198,2026.906,1901.585,1824.042,1736.835,1672.377,307
25,14.5,7300.092,5518.234,4754.122,4271.49,3942.246,3694.88,3513.282,3265.116,3140.452,2971.576,2821.442,2638.216,2504.104,2362.768,2231.599,158
25,15.0,11413.722,8466.688,7174.389,6397.142,6064.461,5688.645,5380.374,4925.264,4764.132,4483.687,4119.078,3878.168,3744.448,3626.846,3499.251,91
25,15.5,19154.369,14243.052,12071.642,10581.271,9895.651,9357.326,8879.307,8178.41,7872.632,7227.462,6654.357,6365.469,6095.371,5804.896,5600.405,57
25,16.0,30015.65,21915.361,18412.707,16377.535,15045.334,14095.113,13392.168,12199.057,11922.847,11121.396,10346.876,9722.899,9347.676,8766.992,8171.222,91
25,16.5,46238.973,34009.696,28410.966,25667.201,23560.587,22274.6,21049.836,18957.8,18194.503,17089.9,15791.225,14772.386,14084.448,13283.064,12442.747,120
25,17.0,70549.0,51631.652,43420.516,38069.484,35109.348,32886.207,31057.904,28538.025,27871.305,26238.889,24837.188,23130.182,22107.455,20728.568,19347.365,117
25,17.5,105417.055,79689.777,67765.184,60500.41,54914.994,51661.861,49416.914,44465.888,42475.326,40681.873,37273.957,35228.756,33750.168,31794.329,30354.065,80
25,18.0,150332.883,110730.132,94223.195,87398.629,82384.57,77653.699,73878.684,68188.262,65595.623,60814.142,55568.174,51706.718,48989.453,46879.508,45039.754,22
26,3.0,48.835,52.742,50.293,50.857,51.166,50.862,51.934,53.384,54.454,55.842,58.703,61.128,63.076,66.314,70.163,16
26,3.5,30.984,31.496,35.912,40.274,41.827,44.007,46.784,49.84,52.168,53.837,56.925,59.415,61.185,63.931,67.223,17
26,4.0,46.745,49.555,52.17,54.71,55.921,58.233,60.882,64.998,66.375,68.826,72.847,75.826,78.393,81.958,86.218,43
26,4.5,56.198,56.911,60.46,62.42,64.605,65.798,68.546,73.409,74.831,77.37,80.959,82.208,83.797,85.971,91.586,80
26,5.0,81.105,76.778,75.598,76.794,76.625,78.644,81.325,82.501,82.956,85.751,89.764,93.351,95.48,97.635,99.326,125
26,5.5,74.176,72.436,77.773,81.306,83.825,86.435,89.682,93.189,94.996,96.948,100.908,103.599,105.756,109.559,111.849,230
26,6.0,79.318,76.042,75.278,78.475,79.06,84.096,87.763,92.78,94.5,95.972,99.781,103.289,104.63,108.517,112.77,224
26,6.5,87.9,71.717,64.647,62.004,61.242,59.891,59.898,59.271,59.474,60.939,63.801,65.203,65.305,66.522,68.328,140
26,7.0,98.496,78.782,70.538,65.995,63.227,61.704,60.994,59.183,58.276,57.958,56.058,55.66,56.706,55.192,54.974,232
26,7.5,116.444,91.221,82.332,78.258,74.435,72.313,70.797,68.692,67.122,66.517,64.821,64.491,63.162,61.894,60.3,371
26,8.0,150.376,125.857,119.321,117.473,119.355,121.47,123.824,125.732,126.712,127.596,130.454,130.75,131.216,132.306,135.047,1319
26,8.5,173.472,139.356,126.593,121.102,118.84,117.655,116.718,113.314,113.403,114.317,113.833,113.121,114.341,113.869,112.092,1583
26,9.0,211.97,161.047,140.278,128.161,121.058,115.281,111.468,105.705,103.849,100.914,98.044,95.821,93.358,91.706,90.42,1717
26,9.5,264.734,198.187,170.449,153.792,144.03,136.163,130.374,121.979,118.784,113.907,108.75,105.031,102.01,98.918,96.222,2143
26,10.0,339.504,253.487,217.402,195.902,181.834,171.808,163.918,152.718,148.394,141.761,134.916,129.264,125.443,120.919,116.631,2442
26,10.5,442.63,327.825,279.836,252.56,234.21,221.114,211.222,196.699,191.338,183.385,173.536,166.75,161.268,154.634,148.844,2460
26,11.0,575.941,427.394,364.569,326.727,301.943,285.245,272.867,254.039,246.761,235.291,222.98,212.619,204.718,195.745,187.126,1975
26,11.5,781.554,577.227,493.008,441.903,407.772,383.976,366.581,340.35,331.288,315.586,297.502,283.475,272.215,260.353,247.091,1387
26,12.0,1097.035,808.972,688.198,620.567,574.756,541.735,515.703,477.098,464.953,444.029,417.554,397.181,383.322,366.446,349.199,911
26,12.5,1580.807,1164.445,993.257,889.15,818.128,766.927,724.715,663.792,646.148,612.269,570.188,537.919,517.03,490.401,460.397,591
26,13.0,2226.873,1647.693,1399.774,1260.116,1175.876,1111.786,1063.399,986.408,956.251,913.093,851.998,802.184,764.813,720.688,680.475,534
26,13.5,3301.297,2448.408,2078.484,1863.074,1725.381,1612.077,1522.203,1408.884,1369.994,1302.153,1217.34,1145.59,1094.921,1039.227,964.38,434
26,14.0,5099.652,3804.608,3235.858,2943.214,2742.149,2601.084,2492.909,2302.926,2225.11,2113.556,1972.542,1853.267,1778.984,1656.963,1548.629,264
26,14.5,7068.231,5384.167,4564.86,4145.693,3789.412,3583.927,3396.641,3161.643,3061.252,2894.702,2703.215,2544.683,2418.494,2234.142,2057.339,139
26,15.0,11795.642,8789.87,7435.555,6768.887,6218.248,5839.078,5480.618,5030.848,4840.503,4457.52,4103.094,3840.608,3605.791,3408.345,3269.456,80
26,15.5,19854.645,14681.619,12600.545,11098.903,10318.1,9651.668,9227.966,8385.752,8076.659,7598.197,7105.577,6765.163,6422.255,5859.995,5489.532,61
26,16.0,31192.568,23716.652,19975.156,17460.16,15927.698,14584.046,13746.728,12713.859,12247.868,11604.055,10744.958,10037.069,9375.797,8558.032,8004.087,91
26,16.5,50973.42,36302.824,30267.636,27002.594,24636.228,22723.184,21309.836,19746.976,19036.812,17892.328,16662.75,15752.268,14896.145,14034.85,13096.956,108
26,17.0,74200.18,55032.555,45678.16,40426.48,36837.387,34423.547,32703.438,29987.189,29081.037,27773.33,25177.35,23418.154,22255.365,21411.334,19819.676,123
26,17.5,107397.808,77039.028,65467.512,57632.402,53023.574,49081.732,45950.16,41239.863,39692.008,37073.564,33586.686,31444.919,29722.713,27812.379,25995.423,96
26,18.0,217715.696,155464.765,126296.324,110429.336,101777.046,94200.062,88379.555,79855.512,76595.832,71214.476,64987.528,60124.054,56162.284,51827.976,47477.902,18
27,3.0,32.312,32.595,34.487,36.347,37.581,39.432,41.163,42.906,43.501,44.982,47.486,49.549,51.743,54.327,57.465,13
27,3.5,43.513,41.496,40.494,40.28,42.843,43.686,44.578,45.6,46.4,47.902,50.362,52.32,54.389,57.646,60.828,18
27,4.0,36.329,34.66,38.167,41.464,41.171,42.844,45.071,47.754,47.952,49.513,52.475,54.349,56.229,58.708,61.899,41
27,4.5,52.404,50.0,53.944,58.841,60.999,62.392,64.938,68.696,70.188,72.537,76.327,79.512,82.559,85.924,90.174,60
27,5.0,58.624,51.073,51.076,54.93,57.708,60.489,63.554,66.435,67.894,69.984,74.044,76.847,79.79,81.431,85.368,114
27,5.5,64.377,63.378,65.001,71.655,74.019,76.829,80.498,82.981,84.799,87.632,93.492,96.81,99.353,99.411,102.974,221
27,6.0,71.237,66.332,66.895,67.67,71.246,74.929,78.543,82.8,83.887,86.927,89.757,92.203,94.353,97.993,102.499,227
27,6.5,84.554,68.599,63.522,63.184,60.658,60.308,59.744,59.479,59.7,58.378,57.259,56.671,54.491,54.565,52.896,129
27,7.0,97.136,79.25,73.27,69.306,66.853,65.53,66.06,65.593,65.464,66.248,66.3,67.27,68.026,69.172,69.459,182
27,7.5,110.511,85.958,76.262,70.754,68.708,67.274,65.976,64.202,63.248,61.531,59.998,59.474,60.497,60.882,60.884,360
27,8.0,143.281,118.014,111.824,110.146,112.956,116.127,118.598,122.881,124.136,127.17,130.471,132.999,135.802,135.111,135.857,1221
27,8.5,165.978,132.388,120.092,115.135,113.072,111.399,112.114,111.766,111.586,112.8,113.492,114.64,115.279,117.824,118.634,1472
27,9.0,202.61,154.036,133.61,122.436,115.012,110.296,106.786,100.966,99.668,97.287,94.26,91.655,90.726,89.002,87.378,1368
27,9.5,252.795,188.201,161.387,145.397,134.972,127.008,121.526,114.079,110.971,106.767,102.646,99.348,97.56,95.248,93.224,1533
27,10.0,322.466,238.46,202.407,181.172,167.935,157.77,150.196,140.392,136.195,129.824,123.43,119.081,115.751,112.134,109.511,1829
27,10.5,414.173,305.192,257.451,229.344,210.619,197.304,187.132,173.708,168.228,159.784,151.036,144.396,139.909,136.166,131.883,2160
27,11.0,543.454,399.048,337.163,299.571,274.802,257.032,243.99,224.626,217.588,206.507,194.292,185.932,180.202,174.104,167.155,2462
27,11.5,700.266,514.511,435.263,387.332,355.303,331.87,315.364,290.605,281.395,268.032,253.026,241.335,233.028,226.033,218.804,1771
27,12.0,1041.411,776.443,666.073,595.263,554.811,520.914,495.268,457.415,447.163,430.122,409.873,390.094,378.105,368.534,358.238,825
27,12.5,1478.327,1100.487,940.324,849.571,795.425,748.439,717.148,663.768,644.157,611.596,584.531,565.469,543.521,521.487,502.021,703
27,13.0,2069.417,1543.198,1321.512,1187.277,1102.33,1031.632,980.359,915.604,884.327,843.327,793.492,763.034,744.146,725.544,694.55,661
27,13.5,3036.38,2235.382,1891.783,1696.148,1559.202,1454.224,1372.348,1271.396,1231.108,1158.878,1088.672,1027.549,985.767,939.914,895.985,478
27,14.0,4514.11,3325.655,2787.913,2490.514,2275.12,2123.772,2005.842,1828.213,1759.616,1657.223,1554.025,1469.819,1415.121,1351.479,1295.757,423
27,14.5,7028.519,5110.453,4307.462,3841.462,3558.119,3320.137,3143.868,2881.555,2793.009,2621.813,2455.238,2311.481,2217.948,2113.2,2013.836,399
27,15.0,10080.316,7390.995,6197.159,5479.428,5018.774,4645.319,4364.043,4002.164,3857.926,3608.41,3361.824,3191.228,3033.077,2876.423,2748.962,294
27,15.5,17629.055,12856.151,10803.902,9553.501,8675.5,8012.777,7583.251,6905.463,6620.068,6219.144,5854.343,5542.018,5374.294,5113.43,4911.553,189
27,16.0,27708.423,20375.536,17497.808,15474.5,14394.576,13574.551,12898.573,11951.428,11558.454,10967.992,10152.722,9600.496,9371.061,8843.932,8331.692,220
27,16.5,43852.273,32282.318,27214.297,24182.375,22211.252,20500.541,19476.115,17863.059,17191.775,16327.609,15148.163,14255.963,13623.105,13167.057,12613.818,209
27,17.0,68012.852,49036.941,40938.613,36035.953,32887.031,30298.918,28765.654,25869.939,24881.84,23414.789,22085.502,21120.115,20459.119,19742.031,18805.158,191
27,17.5,110782.695,82086.282,68729.289,60829.074,54906.57,51181.4,48230.584,43518.881,41926.951,39095.51,36341.986,34250.731,32811.597,31171.799,29409.591,184
27,18.0,193289.547,142964.641,118928.25,105608.188,95791.211,89192.016,84268.398,77106.609,74360.969,68826.594,65026.66,61369.93,58571.457,55764.707,53226.09,15
28,3.0,31.951,33.477,36.242,40.516,42.226,43.806,45.896,48.465,50.105,52.252,55.406,58.128,60.483,63.921,68.221,13
28,3.5,29.203,30.241,33.659,33.382,35.319,37.761,40.356,43.108,44.336,45.763,48.481,50.65,51.812,48.909,51.395,15
28,4.0,39.811,39.618,42.073,46.077,47.24,48.724,49.844,53.095,54.041,56.135,59.17,61.818,64.777,67.742,70.551,40
28,4.5,47.189,47.754,50.548,54.353,55.889,57.586,59.582,64.192,64.86,68.168,72.996,76.28,77.274,77.06,80.568,56
28,5.0,61.677,58.823,62.865,68.034,70.466,72.649,75.619,79.166,80.801,83.298,86.988,90.244,92.029,93.863,95.07,114
28,5.5,65.986,65.481,71.133,77.46,79.11,83.139,85.879,90.11,91.512,92.977,97.692,101.193,103.627,106.547,106.535,213
28,6.0,71.206,67.351,68.738,70.672,74.358,77.77,81.324,85.453,86.362,87.96,88.978,92.608,95.704,99.458,103.164,198
28,6.5,83.099,67.622,62.02,58.772,57.033,56.079,55.814,56.12,55.868,56.441,56.252,54.752,51.973,50.28,45.291,117
28,7.0,95.826,78.118,71.274,68.609,67.282,65.935,65.786,65.216,65.323,65.815,66.78,66.288,66.454,66.968,63.338,192
28,7.5,109.803,87.38,78.009,72.754,69.44,67.179,65.864,64.253,63.401,63.861,62.238,61.487,60.448,58.725,58.073,333
28,8.0,141.886,117.366,110.625,109.922,111.639,114.234,117.876,120.39,121.841,123.622,127.41,125.703,126.207,129.539,127.479,1041
28,8.5,166.043,133.031,121.889,117.825,116.935,117.039,117.118,116.183,115.61,116.846,118.558,120.046,119.667,119.763,119.258,1342
28,9.0,199.856,152.465,131.92,120.804,113.25,107.6,103.04,97.688,95.596,92.876,89.869,87.804,85.415,85.062,83.854,1268
28,9.5,248.618,184.586,156.595,140.691,129.716,122.31,116.269,107.799,104.287,99.202,94.971,91.586,89.424,86.744,84.95,1386
28,10.0,311.554,229.485,193.253,171.616,156.83,145.904,137.925,126.226,122.112,115.104,108.394,104.02,100.734,97.837,95.289,1785
28,10.5,400.231,292.78,245.732,217.483,198.283,184.247,173.832,158.622,153.299,144.623,135.52,129.096,124.248,120.283,116.145,2319
28,11.0,521.241,380.639,318.161,281.172,255.446,236.832,222.74,202.087,194.562,182.194,169.67,160.941,154.38,148.024,142.331,3069
28,11.5,645.998,471.802,395.714,349.456,318.274,294.97,277.823,252.248,243.167,228.555,212.546,201.166,192.679,184.578,177.644,2332
28,12.0,974.498,729.879,616.538,546.943,499.747,466.563,441.506,404.812,391.703,369.35,346.333,330.067,319.816,310.201,302.057,849
28,12.5,1372.964,1015.75,855.434,762.509,700.85,646.355,613.245,562.243,544.013,519.45,489.297,465.597,452.913,438.266,425.795,665
28,13.0,1913.844,1418.451,1204.487,1081.503,1002.629,930.579,879.018,797.599,769.157,726.741,683.129,651.376,620.417,592.952,569.492,611
28,13.5,2794.828,2038.789,1706.421,1517.75,1384.676,1293.265,1213.744,1103.156,1060.612,1000.55,931.412,884.705,837.16,803.298,753.92,394
28,14.0,4085.671,3032.336,2532.592,2238.559,2024.692,1884.861,1773.982,1624.496,1565.859,1473.448,1381.25,1297.638,1246.144,1189.948,1126.668,304
28,14.5,6155.968,4489.137,3747.253,3312.002,3006.604,2784.368,2611.454,2375.185,2280.988,2124.522,1960.854,1834.843,1760.756,1659.692,1574.5,278
28,15.0,9284.796,6747.1,5585.046,4909.482,4439.736,4130.551,3891.582,3534.383,3415.022,3216.228,2976.023,2847.514,2735.656,2632.304,2500.342,190
28,15.5,14939.682,10886.013,9129.153,8156.767,7379.117,6845.3,6452.363,5785.875,5547.581,5153.353,4781.255,4528.884,4345.698,4105.6,3942.159,125
28,16.0,23509.014,17322.369,14537.37,12784.195,11573.414,10637.372,10104.307,9203.056,8881.411,8393.566,7770.874,7345.858,7039.968,6709.863,6396.17,145
28,16.5,38721.652,28092.961,23904.713,20885.463,18911.115,17475.049,16277.301,14570.976,13845.015,12930.881,11893.438,11172.354,10677.521,10169.684,9789.062,165
28,17.0,57337.34,42292.969,35120.109,31008.846,27863.354,25858.854,24483.475,22042.736,21165.447,19914.84,18178.449,16855.338,16149.585,15272.535,14496.456,205
28,17.5,92801.727,67586.344,55610.492,49048.516,43864.637,40286.754,37648.066,33951.461,32842.008,30607.188,27532.521,26049.006,24547.73,22912.688,22070.318,197
28,18.0,137280.719,97088.195,80834.422,72085.0,66248.531,60841.797,56554.465,50107.258,47602.246,43488.711,38861.348,35497.188,34580.613,33686.062,31045.633,15
29,3.0,36.245,41.756,46.778,51.176,52.827,52.328,52.151,55.312,56.547,58.871,62.326,65.154,67.815,71.127,74.997,15
29,3.5,38.172,43.952,50.542,53.929,55.706,57.354,59.506,62.774,63.996,66.235,69.72,72.419,75.06,78.481,82.594,16
29,4.0,42.803,45.177,53.577,58.664,61.084,63.182,65.768,68.353,69.486,71.759,75.017,77.777,80.672,83.536,85.41,31
29,4.5,60.27,55.237,59.454,65.456,66.136,66.54,67.364,71.217,72.796,76.583,80.858,84.239,86.383,87.172,91.43,66
29,5.0,78.064,70.26,74.046,76.778,77.906,80.894,84.76,88.394,88.576,91.31,96.513,100.415,102.807,102.775,107.514,115
29,5.5,71.299,70.033,77.64,83.692,85.304,87.432,90.798,95.288,97.014,99.462,104.761,107.648,111.57,114.276,116.54,188
29,6.0,75.932,73.284,78.673,82.263,83.448,89.056,91.288,96.321,97.664,98.96,102.652,103.776,106.796,110.249,115.068,173
29,6.5,85.753,70.294,65.266,62.867,62.071,62.904,62.362,63.294,63.588,62.694,60.308,59.164,57.916,56.764,57.565,126
29,7.0,99.206,80.807,73.334,69.074,67.495,65.754,64.853,65.333,65.359,67.338,68.512,69.718,69.502,70.06,71.504,172
29,7.5,113.156,89.813,80.319,74.939,72.524,70.756,69.303,66.811,65.735,64.171,63.869,62.46,61.066,61.628,62.496,297
29,8.0,144.982,120.12,113.82,112.41,113.0,114.276,114.779,114.596,114.438,114.276,114.976,112.762,110.414,110.185,108.67,942
29,8.5,168.441,136.599,125.472,121.871,122.298,122.595,123.832,124.148,124.321,124.103,123.242,123.245,121.03,119.124,119.951,1301
29,9.0,200.977,152.528,131.52,119.327,111.746,106.686,102.508,96.29,94.441,91.054,87.631,85.32,83.968,81.054,78.518,1188
29,9.5,250.407,185.739,158.546,142.579,131.267,123.143,116.822,107.996,104.302,99.26,93.989,90.108,87.151,84.694,81.841,1357
29,10.0,314.094,230.039,193.786,171.976,157.921,147.394,139.31,127.068,122.822,116.092,108.81,103.227,98.431,94.357,90.746,1715
29,10.5,400.061,292.526,245.503,216.589,197.836,183.731,173.088,157.142,151.332,142.123,132.627,125.699,120.742,114.988,109.462,2342
29,11.0,520.864,378.126,316.591,279.473,254.145,235.305,221.204,200.32,192.563,179.933,167.044,157.567,150.601,143.268,136.286,3229
29,11.5,644.96,468.59,391.83,346.104,315.029,291.992,274.438,248.733,239.21,223.825,207.376,196.176,187.367,177.703,168.619,2423
29,12.0,968.762,712.588,604.274,536.989,489.955,454.497,430.251,391.766,378.024,355.846,332.635,314.539,303.075,289.745,276.349,833
29,12.5,1374.433,1023.449,865.397,768.615,702.666,656.334,618.619,565.776,548.185,515.992,479.11,450.333,435.016,413.075,394.823,707
29,13.0,1901.806,1406.21,1202.46,1068.133,981.204,913.372,864.468,789.81,762.847,716.427,663.282,622.044,597.338,564.098,538.678,636
29,13.5,2751.213,2039.765,1723.044,1524.653,1398.721,1301.907,1233.519,1131.662,1090.36,1026.067,951.229,896.375,858.929,802.547,764.264,399
29,14.0,4031.734,2957.667,2509.226,2228.632,2047.887,1907.867,1792.992,1617.85,1565.878,1461.259,1357.262,1261.796,1190.678,1105.925,1042.753,298
29,14.5,6094.153,4488.786,3812.262,3380.918,3094.49,2883.766,2720.841,2489.752,2387.962,2253.112,2020.076,1876.782,1785.686,1680.01,1580.808,232
29,15.0,8955.157,6580.894,5518.215,4896.502,4470.978,4133.494,3863.478,3493.81,3348.381,3137.105,2848.759,2688.993,2533.316,2439.624,2270.639,173
29,15.5,14757.684,10692.477,8953.301,7848.955,7259.188,6742.083,6285.286,5663.4,5441.232,5077.505,4677.699,4344.969,4133.877,3858.317,3660.7,134
29,16.0,23518.211,17035.115,14551.707,13080.019,11936.416,11146.342,10656.104,9648.397,9358.69,8710.674,8051.274,7481.894,6991.145,6473.775,6077.293,173
29,16.5,35937.916,26289.784,21913.448,19330.41,17493.241,16257.114,15229.318,13787.892,13122.43,12188.06,11107.332,10381.774,9769.636,9110.907,8441.502,220
29,17.0,56102.564,40264.65,33350.91,29423.54,26863.262,24847.452,23258.668,20725.751,19773.064,18353.766,16706.887,15513.53,14596.076,13688.974,12798.348,260
29,17.5,87447.23,62614.218,51714.388,45196.514,40397.053,37030.231,34553.625,31083.376,29731.602,27606.337,25192.38,23442.798,22056.162,20554.353,19321.626,194
29,18.0,117661.253,87788.828,71207.102,60506.086,52691.942,48434.482,45120.83,40165.967,38251.633,35323.019,32246.497,30086.16,28480.71,26877.278,25443.48,16
30,3.0,41.32,40.396,45.954,51.091,53.301,54.715,56.002,58.278,59.484,61.558,65.166,68.28,70.201,73.692,77.989,12
30,3.5,36.665,38.519,42.515,46.93,49.277,50.712,53.472,57.365,59.055,57.341,60.692,63.426,65.195,68.328,72.177,19
30,4.0,51.674,55.474,56.828,58.222,56.029,57.49,60.0,64.132,65.68,68.194,73.51,77.058,79.026,82.798,84.764,22
30,4.5,52.396,51.624,53.314,58.376,60.354,62.845,65.92,69.917,70.616,72.775,76.726,79.876,81.68,85.239,89.648,56
30,5.0,69.752,69.339,70.241,73.391,75.778,78.622,83.741,88.072,89.143,90.416,92.126,93.002,94.146,97.469,101.609,99
30,5.5,69.878,68.906,72.416,76.789,79.956,82.566,86.285,90.779,91.435,93.071,98.059,101.144,103.979,108.368,111.629,194
30,6.0,75.659,70.659,75.58,79.932,82.016,85.26,89.185,92.997,94.092,96.334,101.815,104.272,104.503,107.619,109.745,176
30,6.5,86.556,72.288,68.56,65.625,65.279,64.486,64.894,64.814,62.677,61.481,58.828,59.421,59.538,58.798,54.482,108
30,7.0,95.276,76.766,68.842,65.196,62.092,60.374,58.854,57.52,57.244,57.445,56.594,55.208,54.852,53.512,54.555,176
30,7.5,110.862,86.785,77.079,71.541,68.514,65.546,63.017,59.731,58.489,57.548,55.937,55.461,55.02,54.351,53.908,329
30,8.0,144.146,119.301,114.207,111.408,113.151,115.673,116.991,119.304,119.746,120.77,123.479,121.357,119.816,121.051,120.456,921
