pl_name,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_lum,st_lumerr1,st_lumerr2,st_lumlim,sy_refname,sy_dist,sy_disterr1,sy_disterr2,AngSep,Rp_m,Rs_m,B_planet,B_star,Fp,fp,flux_ratio_value_best,luminosity_s,distance_s,radius_p,Rp,Porb,Mp,ep,ecc_p,ip,inc_p,Omegap,large_omega_p,omegap,small_omega_p,thetap,Abond,AgeomVIS,AgeomMIR,ap,rp,maxAngSep,Tp,Msun,Nuniverse,Nstar,ra,dec,name_s,id,radius_s,p_orb,semimajor_p,temp_s,temp_p,mass_p,detected,detected_best,detected_worst,maxangsep,z,stype,habitable,run,Star,radius_bin
HD 23472 d,1,1,5,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=BARROS_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220913345B/abstract target=ref>Barros et al. 2022</a>,3.97664,3e-05,-4.4e-05,0.0,0.04298,0.00063,-0.00065,0.0,0.75,0.067,-0.057,0.0,0.55,0.21,-0.2,0.0,117.0,13.0,-11.0,0.0,909.0,35.0,-32.0,0.0,<a refstr=BARROS_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220913345B/abstract target=ref>Barros et al. 2022</a>,K4 V,4684.0,99.0,-99.0,0.0,0.71,0.02,-0.02,0.0,0.67,0.03,-0.03,0.0,-0.62525,0.02665,-0.0284,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,39.0341,0.0401,-0.04,227.11602675609274,4783575.0,493947000.0,40631144.9412151,304306151.1040808,1.2522550744087837e-05,1.2522550744087837e-05,1.2522550744087837e-05,0.23700090260495627,39.0341,0.75,0.75,3.97664,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.11602675609274,0.3,0.3,0.3,0.04298,0.04298,227.11602675609274,909.0,0.67,1,1,0.0,0.0,<a refstr=BARROS_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220913345B/abstract target=ref>Barros et al. 2022</a>,299,0.71,3.97664,0.04298,4684.0,909.0,0.55,True,True,True,227.11602675609274,0.1,K,False,0,<__main__.Star object at 0x17f80c910>,Rocky HZ
HD 23472 e,1,1,5,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=BARROS_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220913345B/abstract target=ref>Barros et al. 2022</a>,7.90754,0.00011,-0.00011,0.0,0.068,0.001,-0.001,0.0,0.818,0.08,-0.065,0.0,0.72,0.28,-0.27,0.0,46.7,5.1,-4.6,0.0,723.0,28.0,-25.0,0.0,<a refstr=BARROS_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220913345B/abstract target=ref>Barros et al. 2022</a>,K4 V,4684.0,99.0,-99.0,0.0,0.71,0.02,-0.02,0.0,0.67,0.03,-0.03,0.0,-0.62525,0.02665,-0.0284,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,39.0341,0.0401,-0.04,359.32735736189636,5217285.8,493947000.0,28448821.55033304,304306151.1040808,1.0429946997350324e-05,1.0429946997350324e-05,1.0429946997350324e-05,0.23700090260495627,39.0341,0.818,0.818,7.90754,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.32735736189636,0.3,0.3,0.3,0.068,0.068,359.32735736189636,723.0,0.67,1,1,0.0,0.0,<a refstr=BARROS_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220913345B/abstract target=ref>Barros et al. 2022</a>,300,0.71,7.90754,0.068,4684.0,723.0,0.72,True,True,True,359.32735736189636,0.1,K,False,0,<__main__.Star object at 0x17f80c970>,Rocky HZ
HD 23472 f,1,1,5,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=BARROS_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220913345B/abstract target=ref>Barros et al. 2022</a>,12.1621839,0.00012,-9.9e-05,0.0,0.0906,0.0014,-0.0014,0.0,1.137,0.084,-0.077,0.0,0.77,0.44,-0.4,0.0,26.3,2.9,-2.6,0.0,630.0,27.0,-23.0,0.0,<a refstr=BARROS_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220913345B/abstract target=ref>Barros et al. 2022</a>,K4 V,4684.0,99.0,-99.0,0.0,0.71,0.02,-0.02,0.0,0.67,0.03,-0.03,0.0,-0.62525,0.02665,-0.0284,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,39.0341,0.0401,-0.04,478.75086142629135,7251899.7,493947000.0,22557510.786739513,304306151.1040808,1.5978033084516574e-05,1.5978033084516574e-05,1.5978033084516574e-05,0.23700090260495627,39.0341,1.137,1.137,12.1621839,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.75086142629135,0.3,0.3,0.3,0.0906,0.0906,478.75086142629135,630.0,0.67,1,1,0.0,0.0,<a refstr=BARROS_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220913345B/abstract target=ref>Barros et al. 2022</a>,301,0.71,12.1621839,0.0906,4684.0,630.0,0.77,True,True,True,478.75086142629135,0.1,K,False,0,<__main__.Star object at 0x17f80c9d0>,Rocky HZ
HD 25463 c,1,1,2,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,3.04405,1e-05,-1e-05,0.0,0.0443,0.0008,-0.0008,0.0,1.36354953,0.13045621,-0.09615242,0.0,4.3,1.9,-1.9,0.0,,,,,1585.57,25.67,-23.61,0.0,<a refstr=MACDOUGALL_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...33M/abstract target=ref>MacDougall et al. 2023</a>,,6353.0,85.0,-77.0,0.0,1.4182,0.0241,-0.023,0.0,1.251,0.0248,-0.0229,0.0,0.47276,0.02251,-0.02235,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,45.6181,0.1254,-0.1247,200.30513107735746,8696855.257293,986641739.9999999,86811558.82666391,422058054.7417256,1.598125485033146e-05,1.598125485033146e-05,1.598125485033146e-05,2.970024282074555,45.6181,1.36354953,1.36354953,3.04405,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.30513107735746,0.3,0.3,0.3,0.0443,0.0443,200.30513107735746,1585.57,1.251,1,1,0.0,0.0,<a refstr=MACDOUGALL_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...33M/abstract target=ref>MacDougall et al. 2023</a>,305,1.4182,3.04405,0.0443,6353.0,1585.57,4.3,True,True,True,200.30513107735746,0.1,G,False,0,<__main__.Star object at 0x17f80cb50>,Rocky HZ
HD 260655 b,1,1,2,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=LUQUE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220410261L/abstract target=ref>Luque et al. 2022</a>,2.76953,3e-05,-3e-05,0.0,0.02933,0.00024,-0.00024,0.0,1.24,0.023,-0.023,0.0,2.14,0.34,-0.34,0.0,42.2,0.7,-0.7,0.0,709.0,4.0,-4.0,0.0,<a refstr=LUQUE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220410261L/abstract target=ref>Luque et al. 2022</a>,M0 V,3803.0,10.0,-10.0,0.0,0.439,0.003,-0.003,0.0,0.439,0.011,-0.011,0.0,-1.43997,0.00215,-0.00216,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10.0055,0.00505,-0.00505,604.6426915196641,7908844.0,305412300.0,27551218.627322573,242220035.19510165,7.627526435394806e-05,7.627526435394806e-05,7.627526435394806e-05,0.036310313617986784,10.0055,1.24,1.24,2.76953,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604.6426915196641,0.3,0.3,0.3,0.02933,0.02933,604.6426915196641,709.0,0.439,1,1,0.0,0.0,<a refstr=LUQUE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220410261L/abstract target=ref>Luque et al. 2022</a>,306,0.439,2.76953,0.02933,3803.0,709.0,2.14,True,True,True,604.6426915196641,0.1,M,False,0,<__main__.Star object at 0x17f80cbb0>,Rocky HZ
HD 63433 d,1,1,3,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=CAPISTRANT_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240104785C/abstract target=ref>Capistrant et al. 2024</a>,4.209075,1.2e-05,-2.3e-05,0.0,0.0503,0.0025,-0.0027,0.0,1.073,0.046,-0.044,0.0,,,,,,,,,1040.0,40.0,-40.0,0.0,<a refstr=CAPISTRANT_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240104785C/abstract target=ref>Capistrant et al. 2024</a>,G5 V,5688.0,28.0,-28.0,0.0,0.912,0.034,-0.034,0.0,0.99,0.03,-0.03,0.0,-0.12494,0.01703,-0.01773,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22.4035,0.0225,-0.0225,463.10306425335324,6843701.3,634478400.0,49411048.02002847,375126706.68443173,1.532478851715082e-05,1.532478851715082e-05,1.532478851715082e-05,0.7499978182030022,22.4035,1.073,1.073,4.209075,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.10306425335324,0.3,0.3,0.3,0.0503,0.0503,463.10306425335324,1040.0,0.99,1,1,0.0,0.0,<a refstr=CAPISTRANT_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240104785C/abstract target=ref>Capistrant et al. 2024</a>,325,0.912,4.209075,0.0503,5688.0,1040.0,,True,True,True,463.10306425335324,0.1,G,False,0,<__main__.Star object at 0x17f80f310>,Rocky HZ
HD 93963 A b,0,2,2,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=SERRANO_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220713920S/abstract target=ref>Serrano et al. 2022</a>,1.0391353,4.9e-06,-4.9e-06,0.0,0.02085,0.00037,-0.00037,0.0,1.35,0.042,-0.042,0.0,7.8,3.2,-3.2,0.0,2898.0,157.0,-147.0,0.0,2042.0,27.0,-27.0,0.0,<a refstr=SERRANO_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220713920S/abstract target=ref>Serrano et al. 2022</a>,G0 V,5987.0,64.0,-64.0,0.0,1.043,0.009,-0.009,0.0,1.109,0.043,-0.043,0.0,0.0983,0.01964,-0.02057,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,82.3432,0.3932,-0.3896,52.228055868608465,8610435.0,725615100.0,118570950.5163328,396226371.1449267,4.213786098652994e-05,4.213786098652994e-05,4.213786098652994e-05,1.2540071132481292,82.3432,1.35,1.35,1.0391353,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.228055868608465,0.3,0.3,0.3,0.02085,0.02085,52.228055868608465,2042.0,1.109,1,1,0.0,0.0,<a refstr=SERRANO_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220713920S/abstract target=ref>Serrano et al. 2022</a>,338,1.043,1.0391353,0.02085,5987.0,2042.0,7.8,True,True,True,52.228055868608465,0.1,G,False,0,<__main__.Star object at 0x17f80f7f0>,Rocky HZ
HD 93963 A b,1,2,2,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,1.0376109,8.5e-06,-8.5e-06,0.0,0.02061,0.0004,-0.0004,0.0,1.46954368,0.07347231,-0.06596084,0.0,2.8,2.3,-2.3,0.0,,,,,1842.23,26.83,-28.41,0.0,<a refstr=MACDOUGALL_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...33M/abstract target=ref>MacDougall et al. 2023</a>,,5908.0,66.0,-72.0,0.0,1.0311,0.0176,-0.0169,0.0,1.0844,0.0252,-0.0314,0.0,0.06781,0.02491,-0.02524,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,82.3432,0.3932,-0.3896,51.62686961400578,9372896.545408,717336269.9999999,104640463.5636734,390651236.23730284,4.573119167134946e-05,4.573119167134946e-05,4.573119167134946e-05,1.1689878572696135,82.3432,1.46954368,1.46954368,1.0376109,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.62686961400578,0.3,0.3,0.3,0.02061,0.02061,51.62686961400578,1842.23,1.0844,1,1,0.0,0.0,<a refstr=MACDOUGALL_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...33M/abstract target=ref>MacDougall et al. 2023</a>,339,1.0311,1.0376109,0.02061,5908.0,1842.23,2.8,True,True,True,51.62686961400578,0.1,G,False,0,<__main__.Star object at 0x17f80f850>,Rocky HZ
HIP 29442 d,0,1,3,Radial Velocity,2023,Paranal Observatory,Published Confirmed,0,<a refstr=DAMASSO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230813310D/abstract target=ref>Damasso et al. 2023</a>,6.42975,9e-05,-0.0001,0.0,0.0649,0.0009,-0.001,0.0,1.37,0.11,-0.11,0.0,5.1,0.4,-0.4,0.0,167.0,9.0,-9.0,0.0,998.0,24.0,-24.0,0.0,<a refstr=DAMASSO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230813310D/abstract target=ref>Damasso et al. 2023</a>,,5289.0,69.0,-69.0,0.0,0.98,0.03,-0.03,0.0,0.89,0.04,-0.04,0.0,-0.1549,0.01822,-0.01902,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,68.192,0.1772,-0.1763,196.30746275222901,8737997.0,681786000.0,46582862.5459087,346975795.8049796,2.205233679375889e-05,2.205233679375889e-05,2.205233679375889e-05,0.700003159130897,68.192,1.37,1.37,6.42975,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.30746275222901,0.3,0.3,0.3,0.0649,0.0649,196.30746275222901,998.0,0.89,1,1,0.0,0.0,<a refstr=DAMASSO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230813310D/abstract target=ref>Damasso et al. 2023</a>,347,0.98,6.42975,0.0649,5289.0,998.0,5.1,True,True,True,196.30746275222901,0.1,G,False,0,<__main__.Star object at 0x17f80fb50>,Rocky HZ
K2-102 b,1,1,1,Transit,2016,K2,Published Confirmed,0,<a refstr=MANN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153...64M/abstract target=ref>Mann et al. 2017</a>,9.915615,0.001209,-0.001195,0.0,,,,,1.3,0.1,-0.1,0.0,,,,,,,,,,,,,<a refstr=MANN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153...64M/abstract target=ref>Mann et al. 2017</a>,,4695.0,50.0,-50.0,0.0,0.71,0.03,-0.03,0.0,0.77,0.06,-0.06,0.0,-0.65738,0.01589,-0.01649,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,188.175,2.065,-2.022,,8291530.0,493947000.0,,305081763.22806925,,,,0.22009997843400778,188.175,1.3,1.3,9.915615,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3,0.3,0.3,,,,,0.77,1,1,0.0,0.0,<a refstr=MANN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153...64M/abstract target=ref>Mann et al. 2017</a>,374,0.71,9.915615,,4695.0,,,True,True,True,,0.1,K,False,0,<__main__.Star object at 0x17f8135b0>,Rocky HZ
K2-122 b,0,2,1,Transit,2017,K2,Published Confirmed,0,<a refstr=HIRANO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..127H/abstract target=ref>Hirano et al. 2018</a>,2.219315,7.4e-05,-7.4e-05,0.0,0.0288,0.0009,-0.0009,0.0,1.22,0.17,-0.13,0.0,,,,,95.7,21.5,-21.5,0.0,,,,,<a refstr=HIRANO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..127H/abstract target=ref>Hirano et al. 2018</a>,,3903.0,70.0,-70.0,0.0,0.612,0.061,-0.061,0.0,0.644,0.061,-0.061,0.0,-1.10237,0.08464,-0.10524,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,72.0444,0.2532,-0.2532,82.45515265586222,7781282.0,425768400.0,,249263280.39317128,,,,0.07900052910832213,72.0444,1.22,1.22,2.219315,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.45515265586222,0.3,0.3,0.3,0.0288,0.0288,82.45515265586222,,0.644,1,1,0.0,0.0,<a refstr=HIRANO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..127H/abstract target=ref>Hirano et al. 2018</a>,383,0.612,2.219315,0.0288,3903.0,,,True,True,True,82.45515265586222,0.1,M,False,0,<__main__.Star object at 0x17f813910>,Rocky HZ
K2-133 b,0,1,4,Transit,2017,K2,Published Confirmed,0,<a refstr=WELLS_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.473L.131W/abstract target=ref>Wells et al. 2018</a>,3.0712,0.0001,-0.0001,0.0,0.033,0.002,-0.002,0.0,1.31,0.08,-0.08,0.0,,,,,,,,,,,,,<a refstr=WELLS_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.473L.131W/abstract target=ref>Wells et al. 2018</a>,M1 V,3655.0,80.0,-80.0,0.0,0.47,0.03,-0.03,0.0,0.51,0.03,-0.03,0.0,-1.4437,0.07717,-0.0939,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,75.1703,0.2012,-0.2012,90.55098888789855,8355311.0,326979000.0,,231798432.11002147,,,,0.03599979270433567,75.1703,1.31,1.31,3.0712,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.55098888789855,0.3,0.3,0.3,0.033,0.033,90.55098888789855,,0.51,1,1,0.0,0.0,<a refstr=WELLS_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.473L.131W/abstract target=ref>Wells et al. 2018</a>,386,0.47,3.0712,0.033,3655.0,,,True,True,True,90.55098888789855,0.1,M,False,0,<__main__.Star object at 0x17f813a30>,Rocky HZ
K2-133 b,1,1,4,Transit,2017,K2,Published Confirmed,0,<a refstr=WELLS_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.1865W/abstract target=ref>Wells et al. 2019</a>,3.07133,0.00011,-0.00011,0.0,0.03194,0.00025,-0.00026,0.0,1.34,0.077,-0.076,0.0,,,,,,,,,,,,,<a refstr=WELLS_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.1865W/abstract target=ref>Wells et al. 2019</a>,M1.5 V,3655.0,80.0,-80.0,0.0,0.455,0.022,-0.022,0.0,0.461,0.011,-0.011,0.0,-1.47886,0.01668,-0.01735,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,75.1703,0.2012,-0.2012,87.64238136604484,8546654.0,316543500.0,,231798432.11002147,,,,0.03320014649314925,75.1703,1.34,1.34,3.07133,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.64238136604484,0.3,0.3,0.3,0.03194,0.03194,87.64238136604484,,0.461,1,1,0.0,0.0,<a refstr=WELLS_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.1865W/abstract target=ref>Wells et al. 2019</a>,387,0.455,3.07133,0.03194,3655.0,,,True,True,True,87.64238136604484,0.1,M,False,0,<__main__.Star object at 0x17f813a90>,Rocky HZ
K2-133 c,0,1,4,Transit,2017,K2,Published Confirmed,0,<a refstr=WELLS_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.473L.131W/abstract target=ref>Wells et al. 2018</a>,4.8682,0.0001,-0.0003,0.0,0.045,0.003,-0.003,0.0,1.48,0.09,-0.09,0.0,,,,,,,,,,,,,<a refstr=WELLS_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.473L.131W/abstract target=ref>Wells et al. 2018</a>,M1 V,3655.0,80.0,-80.0,0.0,0.47,0.03,-0.03,0.0,0.51,0.03,-0.03,0.0,-1.4437,0.07717,-0.0939,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,75.1703,0.2012,-0.2012,123.47862121077075,9439588.0,326979000.0,,231798432.11002147,,,,0.03599979270433567,75.1703,1.48,1.48,4.8682,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.47862121077075,0.3,0.3,0.3,0.045,0.045,123.47862121077075,,0.51,1,1,0.0,0.0,<a refstr=WELLS_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.473L.131W/abstract target=ref>Wells et al. 2018</a>,389,0.47,4.8682,0.045,3655.0,,,True,True,True,123.47862121077075,0.1,M,False,0,<__main__.Star object at 0x17f813b50>,Rocky HZ
K2-136 b,0,2,3,Transit,2017,K2,Published Confirmed,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..115L/abstract target=ref>Livingston et al. 2018</a>,7.9757,0.0011,-0.0011,0.0,,,,,1.05,0.16,-0.16,0.0,,,,,,,,,,,,,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..115L/abstract target=ref>Livingston et al. 2018</a>,,4359.0,70.0,-70.0,0.0,0.723,0.072,-0.072,0.0,0.686,0.028,-0.028,0.0,-0.767,0.08297,-0.10266,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,59.2474,0.1877,-0.1865,,6697005.0,502991100.0,,281394384.45261985,,,,0.17100153150902875,59.2474,1.05,1.05,7.9757,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3,0.3,0.3,,,,,0.686,1,1,0.0,0.0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..115L/abstract target=ref>Livingston et al. 2018</a>,393,0.723,7.9757,,4359.0,,,True,True,True,,0.1,K,False,0,<__main__.Star object at 0x17f813cd0>,Rocky HZ
K2-136 b,1,2,3,Transit,2017,K2,Published Confirmed,0,<a refstr=MAYO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230402779M/abstract target=ref>Mayo et al. 2023</a>,7.9752,0.00079,-0.00079,0.0,0.0707,0.0012,-0.0012,0.0,1.014,0.05,-0.049,0.0,4.3,,,1.0,33.5,1.6,-1.5,0.0,610.0,,,0.0,<a refstr=MAYO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230402779M/abstract target=ref>Mayo et al. 2023</a>,,4500.0,125.0,-75.0,0.0,0.677,0.027,-0.027,0.0,0.742,0.039,-0.038,0.0,-0.7765,0.01354,-0.01291,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,59.2474,0.1877,-0.1865,246.13629458845452,6467393.4,470988900.00000006,21315725.009963997,291333563.43560755,1.379579721588361e-05,1.379579721588361e-05,1.379579721588361e-05,0.1673015636398645,59.2474,1.014,1.014,7.9752,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.13629458845452,0.3,0.3,0.3,0.0707,0.0707,246.13629458845452,610.0,0.742,1,1,0.0,0.0,<a refstr=MAYO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230402779M/abstract target=ref>Mayo et al. 2023</a>,394,0.677,7.9752,0.0707,4500.0,610.0,4.3,True,True,True,246.13629458845452,0.1,K,False,0,<__main__.Star object at 0x17f813d30>,Rocky HZ
K2-136 b,0,2,3,Transit,2017,K2,Published Confirmed,0,<a refstr=MANN_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155....4M/abstract target=ref>Mann et al. 2018</a>,7.975292,0.000833,-0.00077,0.0,,,,,0.99,0.06,-0.04,0.0,,,,,,,,,553.0,17.0,-27.0,0.0,<a refstr=MANN_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155....4M/abstract target=ref>Mann et al. 2018</a>,K5.5,4499.0,50.0,-50.0,0.0,0.66,0.02,-0.02,0.0,0.74,0.02,-0.02,0.0,-0.78781,0.04067,-0.04487,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,59.2474,0.1877,-0.1865,,6314319.0,459162000.0,17838840.046893135,291263067.1707833,1.1582501161541354e-05,1.1582501161541354e-05,1.1582501161541354e-05,0.1630008991208687,59.2474,0.99,0.99,7.975292,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3,0.3,0.3,,,,553.0,0.74,1,1,0.0,0.0,<a refstr=MANN_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155....4M/abstract target=ref>Mann et al. 2018</a>,395,0.66,7.975292,,4499.0,553.0,,True,True,True,,0.1,K,False,0,<__main__.Star object at 0x17f813d90>,Rocky HZ
