kepid,kepoi_name,koi_disposition,koi_pdisposition,koi_period,koi_prad,koi_sma,koi_insol,koi_depth,koi_duration,koi_incl,koi_steff,koi_srad,koi_smass,koi_kepmag,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_num_transits,koi_tce_delivname,dataspan,dutycycle,rrmscdpp01p5,rrmscdpp02p0,rrmscdpp02p5,rrmscdpp03p0,rrmscdpp03p5,rrmscdpp04p5,rrmscdpp05p0,rrmscdpp06p0,rrmscdpp07p5,rrmscdpp09p0,rrmscdpp10p5,rrmscdpp12p0,rrmscdpp12p5,rrmscdpp15p0
5356593,K00644.01,FALSE POSITIVE,FALSE POSITIVE,45.977861823,17.09,0.2414,20.32,23886.1,7.4493,89.59,5761.0,1.096,0.885,13.725,443.0895,1945.2786,1283.6,30.0,q1_q17_dr25_tce,1459.789,0.8752,120.78,110.179,106.187,100.625,97.635,91.749,89.235,85.984,83.008,81.319,80.852,81.304,81.865,84.806
5394585,K05158.01,CANDIDATE,CANDIDATE,151.13008,4.41,0.614,26.4,358.0,3.49,89.95,6768.0,2.302,1.349,11.867,,,4.6,,q1_q16_tce,1459.789,0.8754,102.196,96.891,96.423,93.012,91.5,87.357,85.437,82.891,79.628,76.797,74.292,71.561,70.875,66.454
5360920,K01675.01,CANDIDATE,CANDIDATE,14.62399621,21.92,0.1131,50.91,1082.0,2.193,85.51,5753.0,0.815,0.907,15.789,4.442915,20.084682,25.0,92.0,q1_q17_dr25_tce,1459.789,0.8752,381.147,341.755,325.637,304.217,291.541,267.698,257.644,243.324,227.796,217.351,209.842,203.751,202.513,197.767
8757824,K02552.01,CONFIRMED,CANDIDATE,3.65690909,1.32,0.0488,828.52,107.4,2.064,89.07,6078.0,1.271,1.162,14.46,3.2343674,12.475003,12.8,365.0,q1_q17_dr25_tce,1459.789,0.8751,153.412,136.754,130.308,122.23,117.68,110.038,106.683,102.159,98.177,95.785,95.01,95.482,95.775,98.73
5375194,K01825.01,CONFIRMED,CANDIDATE,13.52252364,2.11,0.1063,42.82,690.6,3.987,89.52,5338.0,0.816,0.875,13.895,8.075435,44.9959,22.4,77.0,q1_q17_dr25_tce,1459.789,0.6987,140.278,131.012,128.627,123.935,122.454,118.507,116.744,115.451,115.617,117.704,120.877,123.962,125.833,134.46
8890417,K05580.01,CANDIDATE,CANDIDATE,173.219879,2.41,0.6483,6.39,239.5,1.875,89.95,6007.0,1.518,1.215,13.957,,,5.7,,q1_q16_tce,1459.789,0.875,117.687,105.708,100.607,93.94,89.996,83.042,80.117,75.601,70.708,67.519,65.849,64.259,63.929,62.509
8880123,K03493.01,CONFIRMED,CANDIDATE,46.7162336,2.03,0.2588,18.74,345.5,7.259,89.68,5856.0,1.092,1.057,15.223,4.731723,12.313621,15.4,31.0,q1_q17_dr25_tce,1459.789,0.8753,269.292,237.0,221.884,204.368,192.687,172.576,164.135,151.901,139.523,129.382,121.769,116.375,114.606,106.033
5475042,K03050.01,CANDIDATE,CANDIDATE,1.242639742,1.02,0.0219,1159.26,159.3,1.763,88.39,5520.0,0.818,0.917,15.33,3.328443,13.234499,16.1,1070.0,q1_q17_dr25_tce,1459.789,0.8752,388.631,340.981,317.347,291.111,274.393,245.747,233.129,216.166,197.628,184.066,173.897,164.521,162.092,149.724
5384713,K03444.04,CANDIDATE,CANDIDATE,14.1502311,0.74,0.0931,5.44,208.1,1.503,89.99,3705.0,0.529,0.536,13.693,3.593466,8.034173,9.3,84.0,q1_q17_dr25_tce,1459.789,0.8748,155.148,142.09,137.056,129.28,125.018,117.562,113.951,109.674,105.736,103.072,101.886,101.194,101.067,101.267
5384713,K03444.03,CANDIDATE,CANDIDATE,2.63595435,0.5,0.0304,51.07,93.7,1.309,89.98,3705.0,0.529,0.536,13.693,4.2803407,11.416978,9.2,509.0,q1_q17_dr25_tce,1459.789,0.8748,155.148,142.09,137.056,129.28,125.018,117.562,113.951,109.674,105.736,103.072,101.886,101.194,101.067,101.267
5384713,K03444.02,CANDIDATE,CANDIDATE,60.32668824,4.98,0.2448,0.79,3146.7,1.6864,89.57,3705.0,0.529,0.536,13.693,18.645964,59.158527,57.0,21.0,q1_q17_dr25_tce,1459.789,0.8748,155.148,142.09,137.056,129.28,125.018,117.562,113.951,109.674,105.736,103.072,101.886,101.194,101.067,101.267
5384713,K03444.01,CANDIDATE,CANDIDATE,12.67143692,0.76,0.0865,6.31,215.8,2.498,89.93,3705.0,0.529,0.536,13.693,3.3687685,10.152113,13.7,103.0,q1_q17_dr25_tce,1459.789,0.8748,155.148,142.09,137.056,129.28,125.018,117.562,113.951,109.674,105.736,103.072,101.886,101.194,101.067,101.267
5389956,K04591.01,CANDIDATE,CANDIDATE,1.80926734,0.89,0.0289,1028.71,98.0,2.469,85.81,5897.0,0.891,0.983,15.186,3.408832,9.224608,10.9,738.0,q1_q17_dr25_tce,1459.789,0.8754,303.848,265.476,246.899,225.348,211.575,187.997,179.141,165.032,148.772,136.91,128.188,121.195,119.277,109.911
5436013,K02471.01,CONFIRMED,CANDIDATE,25.8859397,1.66,0.1606,20.35,217.1,4.548,87.16,5190.0,0.899,0.823,14.556,3.9972584,13.981552,16.1,51.0,q1_q17_dr25_tce,1459.789,0.8752,165.18,145.85,136.174,125.445,118.622,106.093,100.952,93.194,84.738,78.777,74.523,70.994,69.928,64.329
5371776,K01557.02,CONFIRMED,CANDIDATE,9.65349016,2.41,0.0803,32.98,1308.6,2.9029,89.67,4723.0,0.691,0.76,14.84,9.720999,57.264797,63.1,104.0,q1_q17_dr25_tce,1459.789,0.6988,236.112,217.267,211.364,199.935,192.116,180.317,175.51,168.52,161.999,157.048,154.882,155.488,155.773,159.506
5436161,K04351.01,CANDIDATE,CANDIDATE,0.644322147,24.39,0.0124,1516.94,1076.6,0.893,53.29,5136.0,0.612,0.608,14.999,,,79.6,,,1459.789,0.875,228.937,203.555,191.97,178.193,169.295,152.661,145.863,135.869,124.008,114.675,108.096,102.059,100.44,91.178
8880003,K07914.01,FALSE POSITIVE,FALSE POSITIVE,1.72128752,0.65,0.0274,944.49,58.5,2.366,84.91,5813.0,0.833,0.925,15.178,3.0589232,7.5917745,7.7,763.0,q1_q17_dr25_tce,1459.789,0.875,252.65,222.248,207.604,190.33,178.835,160.907,153.523,141.788,129.913,120.146,112.739,107.036,105.406,96.086
5475431,K01546.01,CANDIDATE,CANDIDATE,0.917568975,11.92,0.0186,2197.57,15805.0,2.0654,77.89,5713.0,0.893,1.01,14.456,20.666454,28.005991,128.1,1458.0,q1_q17_dr25_tce,1459.789,0.8755,411.734,417.667,445.729,461.572,480.926,496.046,494.814,492.101,481.36,455.152,428.653,405.707,399.678,361.171
5475641,K02895.01,FALSE POSITIVE,FALSE POSITIVE,1.069842837,1.77,0.0186,998.07,540.3,5.275,89.95,4999.0,0.786,0.752,14.298,5.416059,11.181599,65.2,1258.0,q1_q17_dr25_tce,1459.789,0.8754,216.882,201.772,198.086,189.838,187.053,180.754,177.966,175.497,174.498,175.308,178.733,182.296,184.147,195.774
5475712,K06588.01,FALSE POSITIVE,FALSE POSITIVE,2.991884392,40.11,0.0419,1154.88,123880.0,7.5583,82.6,6596.0,1.094,1.098,13.28,998.26263,9217.836,1280.3,902.0,q1_q17_dr25_tce,1459.789,0.8602,278.479,269.156,271.011,267.703,270.935,271.924,271.279,271.795,273.761,274.248,274.759,274.43,274.442,275.596
5475735,K04167.01,FALSE POSITIVE,FALSE POSITIVE,2.99194823,0.78,0.0378,255.16,99.6,4.39,79.3,5269.0,0.727,0.812,14.395,3.3515177,16.67453,18.2,446.0,q1_q17_dr25_tce,1459.789,0.8754,189.387,166.097,155.201,143.42,135.919,122.041,116.28,107.853,98.087,90.945,85.55,81.439,80.113,73.867
5475736,K03798.01,FALSE POSITIVE,FALSE POSITIVE,2.991885335,3.94,0.0369,505.77,1356.9,7.4319,54.87,5750.0,0.839,0.747,14.011,43.630314,175.87105,160.2,445.0,q1_q17_dr25_tce,1459.789,0.8755,177.056,157.036,147.518,135.71,128.572,116.395,111.324,104.439,96.65,90.444,86.237,82.732,81.786,77.186
5357470,K01674.01,FALSE POSITIVE,FALSE POSITIVE,2.17257963,13.55,0.0299,1254.52,335.5,1.5794,64.18,6038.0,0.971,0.753,14.845,10.999209,27.503302,27.1,612.0,q1_q17_dr25_tce,1459.789,0.8752,192.082,171.309,161.966,150.705,144.31,133.211,128.604,121.975,116.222,112.176,109.727,109.001,108.823,109.196
5357545,K02219.01,CONFIRMED,CANDIDATE,3.757294695,1.23,0.0435,139.89,273.3,0.9269,88.7,4901.0,0.716,0.807,14.099,3.980435,18.972502,23.4,359.0,q1_q17_dr25_tce,1459.789,0.8749,140.274,126.637,121.611,114.641,110.549,102.002,98.501,93.644,87.432,83.475,80.808,79.309,78.922,77.501
5371776,K01557.04,CONFIRMED,CANDIDATE,1.499144441,1.09,0.0232,395.06,258.9,1.4259,87.54,4723.0,0.691,0.76,14.84,3.8166718,20.58173,22.2,629.0,q1_q17_dr25_tce,1459.789,0.6988,236.112,217.267,211.364,199.935,192.116,180.317,175.51,168.52,161.999,157.048,154.882,155.488,155.773,159.506
5371776,K01557.03,CONFIRMED,CANDIDATE,5.315954488,2.33,0.0539,73.19,965.9,1.1165,88.47,4723.0,0.691,0.76,14.84,6.3263774,33.973896,37.7,181.0,q1_q17_dr25_tce,1459.789,0.6988,236.112,217.267,211.364,199.935,192.116,180.317,175.51,168.52,161.999,157.048,154.882,155.488,155.773,159.506
5193386,K06537.01,FALSE POSITIVE,FALSE POSITIVE,21.37831102,97.23,0.1447,300.32,80571.0,21.7174,88.41,4905.0,3.484,0.883,13.998,348.72455,1441.8278,852.2,53.0,q1_q17_dr25_tce,1459.789,0.6881,173.623,164.318,164.831,162.299,162.772,162.145,161.6,162.831,166.209,168.853,173.154,178.208,180.278,192.489
5193400,K01580.01,FALSE POSITIVE,FALSE POSITIVE,21.3781146,3.18,0.1611,65.94,556.1,19.359,77.42,6218.0,1.131,1.219,15.686,11.088186,21.90635,35.4,52.0,q1_q17_dr25_tce,1459.789,0.6987,333.785,293.766,274.872,252.64,238.188,214.406,204.619,188.809,171.001,158.802,148.672,141.445,139.697,129.822
5193439,K06538.01,CANDIDATE,CANDIDATE,129.847318,1.45,0.5085,5.22,198.4,13.057,90.0,6133.0,1.032,1.035,14.52,4.527446,7.6745424,11.1,10.0,q1_q17_dr25_tce,1459.789,0.6988,165.777,145.303,135.278,123.773,116.106,103.027,97.7,89.068,80.031,73.271,67.892,63.677,62.34,55.873
5652983,K00371.01,FALSE POSITIVE,FALSE POSITIVE,498.391282,17.14,1.3893,3.11,1590.0,6.135,89.79,5134.0,3.107,1.438,12.193,26.717209,42.033096,49.7,3.0,q1_q17_dr25_tce,1459.789,0.8753,93.419,84.684,80.471,75.204,71.946,65.864,63.21,59.351,55.002,51.487,48.941,46.613,46.002,43.249
5792202,K00841.01,CONFIRMED,CANDIDATE,15.33528675,5.0,0.1179,32.67,3081.4,3.897,87.95,5251.0,0.817,0.926,15.855,13.146613,84.09906,86.6,85.0,q1_q17_dr25_tce,1459.789,0.8754,438.209,394.126,377.566,354.018,341.884,317.699,307.55,295.18,283.318,275.581,270.13,269.126,270.36,281.036
5793275,K05202.01,CANDIDATE,CANDIDATE,535.93723,1.83,1.3107,0.63,337.2,11.85,89.95,6014.0,0.958,1.043,14.679,5.7124424,7.7724276,8.8,3.0,q1_q17_dr24_tce,1459.789,0.8752,176.642,155.126,144.544,132.42,124.674,112.179,106.66,98.677,89.441,82.349,77.055,72.965,71.905,66.049
5794687,K05203.01,FALSE POSITIVE,FALSE POSITIVE,367.72767,1.96,0.8925,0.27,926.0,3.104,89.95,4869.0,0.657,0.703,15.171,,,5.8,,q1_q16_tce,1459.789,0.8752,295.75,267.627,256.237,240.423,231.477,212.727,204.992,192.845,181.161,171.278,163.912,159.465,158.0,151.808
8379547,K07029.01,FALSE POSITIVE,FALSE POSITIVE,6.042029838,23.94,0.0544,66.7,132864.0,8.0666,84.24,5030.0,0.587,0.587,13.373,543.8765,4202.9165,312.5,225.0,q1_q17_dr25_tce,1459.789,0.8694,158.255,157.469,164.532,167.863,174.693,184.608,190.269,204.373,223.376,237.487,250.255,264.743,270.852,305.486
5796186,K00651.01,FALSE POSITIVE,FALSE POSITIVE,42.55930625,5.45,0.2355,18.24,2303.5,3.0148,89.02,6032.0,0.924,0.96,13.909,75.575516,135.50443,60.9,32.0,q1_q17_dr25_tce,1459.789,0.8752,111.553,97.842,91.366,83.948,79.312,71.121,67.777,62.592,57.347,53.225,50.002,47.453,46.751,42.944
5802246,K01044.01,FALSE POSITIVE,FALSE POSITIVE,0.525154153,23.61,0.0119,4391.51,747.5,2.1441,23.56,5582.0,0.846,0.819,15.058,6.0325017,17.779419,116.1,2034.0,q1_q17_dr25_tce,1459.789,0.6988,210.902,185.572,172.813,158.18,148.454,132.411,125.689,115.896,105.288,97.631,91.836,86.801,85.277,77.101
5802285,K06627.01,FALSE POSITIVE,FALSE POSITIVE,1.208524388,26.71,0.0203,647.48,4759.6,1.8478,62.64,4963.0,0.701,0.781,15.349,36.805275,343.8974,181.3,887.0,q1_q17_dr25_tce,1459.789,0.6965,388.948,351.796,336.13,316.262,304.652,281.62,271.785,258.488,245.688,236.422,232.586,229.251,228.816,223.047
8374394,K07883.01,FALSE POSITIVE,FALSE POSITIVE,185.103836,14.63,0.6719,47.72,581.4,4.19,90.0,4992.0,6.226,1.179,13.623,4.777091,7.1754837,10.9,7.0,q1_q17_dr25_tce,1459.789,0.8755,249.977,247.634,250.522,245.551,246.134,242.149,238.807,234.37,225.034,214.224,204.57,196.017,193.415,179.569
5807769,K02614.01,CONFIRMED,CANDIDATE,7.99022379,1.97,0.0785,361.73,165.9,3.273,89.67,5689.0,1.542,1.007,14.59,4.0353475,14.412554,17.6,171.0,q1_q17_dr25_tce,1459.789,0.8751,174.155,153.221,142.959,131.259,124.016,110.66,105.387,97.242,88.543,81.886,76.931,72.41,71.189,65.016
5652893,K02790.01,CONFIRMED,CANDIDATE,14.00948631,0.98,0.104,34.32,169.9,3.399,89.5,5153.0,0.767,0.763,13.38,4.611222,19.319672,22.6,93.0,q1_q17_dr25_tce,1459.789,0.8752,106.005,92.835,86.784,80.109,75.709,68.305,65.392,61.041,56.023,52.379,49.594,47.557,47.017,43.877
5652983,K00371.02,FALSE POSITIVE,FALSE POSITIVE,9.0584662,2.46,0.0983,695.41,61.8,6.376,89.38,5198.0,3.207,1.552,12.193,5.092906,10.2427435,17.9,151.0,q1_q17_dr24_tce,1459.789,0.8753,93.419,84.684,80.471,75.204,71.946,65.864,63.21,59.351,55.002,51.487,48.941,46.613,46.002,43.249
5697395,K05192.01,CANDIDATE,CANDIDATE,50.55398,0.94,0.2377,4.29,199.7,6.159,89.95,4895.0,0.687,0.698,14.867,,,7.9,,q1_q16_tce,1459.789,0.8752,222.324,202.019,193.381,182.569,175.825,164.053,159.176,152.665,145.773,141.491,138.133,134.895,134.404,131.561
5792202,K00841.03,CONFIRMED,CANDIDATE,6.54626149,2.19,0.0668,101.78,655.9,2.75,87.46,5251.0,0.817,0.926,15.855,4.6233773,24.029488,24.8,200.0,q1_q17_dr25_tce,1459.789,0.8754,438.209,394.126,377.566,354.018,341.884,317.699,307.55,295.18,283.318,275.581,270.13,269.126,270.36,281.036
5697628,K06615.01,FALSE POSITIVE,FALSE POSITIVE,1.95119541,0.47,0.027,287.41,59.7,1.907,88.81,4936.0,0.628,0.689,15.105,7.9206243,7.560964,7.7,690.0,q1_q17_dr24_tce,1459.789,0.8754,230.602,203.627,190.827,176.276,167.568,151.714,145.141,134.836,123.113,114.535,108.69,104.602,103.262,97.185
5702770,K06617.01,CANDIDATE,CANDIDATE,8.0018897,0.9,0.0776,131.75,102.7,3.425,88.44,5830.0,0.876,0.97,15.032,2.6537175,7.3697395,9.8,168.0,q1_q17_dr25_tce,1459.789,0.875,194.906,171.352,159.801,146.276,137.7,123.288,117.247,108.303,97.795,90.282,84.28,79.248,77.921,71.261
5702939,K03000.01,FALSE POSITIVE,FALSE POSITIVE,18.3980827,1.26,0.1319,52.31,145.0,4.438,88.71,5605.0,1.015,0.904,14.168,4.3705935,14.631191,17.2,72.0,q1_q17_dr25_tce,1459.789,0.8751,118.479,104.825,98.061,90.221,85.181,76.444,73.078,67.775,62.199,57.533,54.216,51.422,50.655,47.525
5716932,K02358.01,CONFIRMED,CANDIDATE,56.4931698,4.43,0.3259,50.79,411.9,8.704,88.89,6160.0,2.046,1.443,13.524,6.768469,21.514553,31.8,19.0,q1_q17_dr25_tce,1459.789,0.6987,102.043,92.303,88.725,83.689,80.904,76.849,74.774,73.339,71.883,72.712,73.869,75.347,75.974,79.497
5725087,K00033.01,FALSE POSITIVE,FALSE POSITIVE,0.366197145,51.34,0.0122,2335438.28,275.3,1.2335,81.97,4448.0,31.5,1.789,11.059,5.494878,13.803261,16.7,1824.0,q1_q17_dr25_tce,1459.789,0.8755,57.369,59.617,64.803,68.879,74.352,82.13,85.535,93.206,106.438,115.496,122.165,129.274,132.452,152.772
8364969,K05508.01,FALSE POSITIVE,FALSE POSITIVE,22.571972634,46.14,0.1419,34.24,79325.7,4.00349,88.66,5645.0,0.871,0.746,15.45,333.0179,1837.6675,1040.1,58.0,q1_q17_dr25_tce,1459.789,0.8747,351.433,319.871,307.594,290.65,282.097,267.125,262.257,254.863,248.821,245.975,244.894,247.973,250.147,261.865
8360640,K02982.01,CONFIRMED,CANDIDATE,4.0223109,1.37,0.0473,253.28,227.8,0.853,88.3,5516.0,0.827,0.873,14.264,4.431146,14.053958,11.0,330.0,q1_q17_dr25_tce,1459.789,0.875,174.384,159.159,154.254,147.254,143.797,136.752,134.599,132.54,131.408,132.633,134.629,139.201,140.645,148.482
5790807,K00259.01,FALSE POSITIVE,FALSE POSITIVE,79.99623328,40.73,0.4352,62.49,24383.5,6.3339,89.64,6796.0,2.49,1.715,9.954,287.7799,906.5277,721.9,17.0,q1_q17_dr25_tce,1459.789,0.8755,71.94,68.261,68.257,67.509,69.523,72.36,72.894,75.782,80.016,82.469,85.015,88.075,89.057,94.231
5653072,K03252.01,FALSE POSITIVE,FALSE POSITIVE,3.22452656,24.48,0.0421,134353.84,57.5,5.156,88.81,3857.0,34.674,0.954,12.474,34.474358,12.3069935,24.3,419.0,q1_q17_dr24_tce,1459.789,0.875,79.288,73.354,71.887,69.357,68.761,67.46,67.174,67.484,69.792,72.945,77.484,82.579,84.57,94.897
5653126,K06612.01,FALSE POSITIVE,FALSE POSITIVE,38.49536985,124.34,0.2458,109.13,93327.0,12.8716,87.66,6050.0,2.345,1.332,13.173,1419.4133,3021.7864,201.9,35.0,q1_q17_dr25_tce,1459.789,0.8747,124.38,117.907,118.746,116.903,117.473,115.176,113.398,112.194,113.48,115.3,117.793,120.489,121.659,127.717
5653126,K06612.02,FALSE POSITIVE,FALSE POSITIVE,2.404483552,0.48,0.0387,4402.44,0.8,0.2961,75.19,6050.0,2.345,1.332,13.173,3.1083424,9.033745,0.0,557.0,q1_q17_dr25_tce,1459.789,0.8747,124.38,117.907,118.746,116.903,117.473,115.176,113.398,112.194,113.48,115.3,117.793,120.489,121.659,127.717
5792202,K00841.02,CONFIRMED,CANDIDATE,31.33046135,6.5,0.1898,12.61,5073.8,5.176,88.62,5251.0,0.817,0.926,15.855,23.140947,110.02644,117.2,46.0,q1_q17_dr25_tce,1459.789,0.8754,438.209,394.126,377.566,354.018,341.884,317.699,307.55,295.18,283.318,275.581,270.13,269.126,270.36,281.036
5792202,K00841.04,CANDIDATE,CANDIDATE,269.306232,24.0,0.7965,0.72,1708.0,14.931,88.56,5251.0,0.817,0.926,15.855,7.738088,12.659717,18.1,5.0,q1_q17_dr25_tce,1459.789,0.8754,438.209,394.126,377.566,354.018,341.884,317.699,307.55,295.18,283.318,275.581,270.13,269.126,270.36,281.036
8430105,K03873.01,FALSE POSITIVE,FALSE POSITIVE,63.3278636,54.17,0.3047,152.49,11515.0,47.0744,89.99,4919.0,5.198,0.938,10.42,22.31733,58.87434,619.6,23.0,q1_q17_dr25_tce,1459.789,0.8757,116.425,128.881,139.801,146.144,155.345,167.411,171.13,177.41,185.52,188.52,191.518,194.572,195.967,205.139
5350244,K02555.01,CONFIRMED,CANDIDATE,12.5722897,1.09,0.1072,145.82,86.5,4.765,89.27,6084.0,1.169,1.037,12.885,4.9831862,16.728004,12.4,107.0,q1_q17_dr25_tce,1459.789,0.8751,69.383,62.952,60.862,57.544,55.998,53.407,52.433,51.453,50.943,51.171,52.242,53.391,53.8,56.76
5301750,K01589.01,CONFIRMED,CANDIDATE,8.72585478,2.86,0.0827,222.19,446.7,4.473,82.52,6036.0,1.131,0.987,14.764,4.6698503,27.92319,37.7,155.0,q1_q17_dr25_tce,1459.789,0.8754,227.752,201.589,188.99,174.582,165.545,151.094,145.217,136.496,126.411,119.546,114.613,111.146,110.382,106.047
5306383,K04158.01,FALSE POSITIVE,FALSE POSITIVE,0.842336445,0.9,0.0171,3367.24,80.1,1.519,86.34,5765.0,0.998,0.943,13.319,6.438646,11.996255,8.8,1589.0,q1_q17_dr25_tce,1459.789,0.875,117.642,107.972,104.8,99.825,97.649,93.397,92.005,90.614,90.921,91.998,94.203,97.717,98.57,106.898
5200084,K03159.01,FALSE POSITIVE,FALSE POSITIVE,2.9039446,1.17,0.0525,11446.75,13.1,10.542,66.82,7846.0,3.05,2.29,9.162,7.948005,11.910183,32.0,372.0,q1_q17_dr25_tce,1459.789,0.6983,13.46,12.411,12.174,11.662,11.473,11.104,10.939,10.866,10.838,10.984,11.298,11.622,11.75,12.559
5208962,K04912.01,CANDIDATE,CANDIDATE,0.876850385,1.35,0.0197,9858.55,59.2,1.534,89.36,6102.0,1.756,1.32,14.878,4.777057,7.9559364,9.7,1527.0,q1_q17_dr25_tce,1459.789,0.8752,229.827,201.55,187.219,171.762,161.545,143.592,136.46,126.258,114.862,105.792,98.524,93.077,91.546,83.03
8439618,K05518.01,CANDIDATE,CANDIDATE,558.21886,3.1,1.2704,0.36,1539.4,13.556,90.0,5679.0,0.794,0.886,15.326,10.207925,10.167838,19.1,3.0,q1_q17_dr25_tce,1459.789,0.8751,364.8,334.933,325.6,308.457,300.546,284.259,277.123,267.913,256.519,249.397,245.989,244.341,243.968,246.236
5269407,K06548.01,FALSE POSITIVE,FALSE POSITIVE,0.958871144,45.91,0.0175,2174.51,232350.0,2.74361,81.91,5530.0,0.892,0.773,14.164,752.3273,7401.102,1191.2,1395.0,q1_q17_dr25_tce,1459.789,0.8713,829.397,865.099,934.351,983.563,1048.336,1119.801,1135.016,1154.202,1177.979,1153.324,1116.141,1077.135,1068.558,992.792
5269467,K01672.01,CONFIRMED,CANDIDATE,33.8677783,2.31,0.1805,5.69,894.8,3.72,89.02,4564.0,0.691,0.683,15.81,4.884298,20.278923,23.8,41.0,q1_q17_dr25_tce,1459.789,0.8753,350.162,311.453,293.637,271.829,257.783,233.136,222.402,207.039,189.169,176.647,167.6,160.929,158.91,150.695
5272878,K00826.01,CONFIRMED,CANDIDATE,6.365839713,2.44,0.0659,165.33,780.7,2.9721,87.92,5776.0,0.849,0.939,15.09,7.331596,58.17086,70.8,216.0,q1_q17_dr25_tce,1459.789,0.8751,216.964,191.667,180.044,166.252,157.338,141.988,135.803,126.282,115.973,107.9,101.913,97.428,96.354,90.438
5302006,K01755.01,FALSE POSITIVE,FALSE POSITIVE,6.14631207,4.79,0.0727,594.72,891.1,3.803,80.12,6726.0,1.31,1.354,15.05,11.064481,43.592884,20.3,217.0,q1_q17_dr25_tce,1459.789,0.8756,299.106,264.685,249.305,230.807,220.23,200.533,192.744,179.942,165.33,153.76,145.325,139.198,136.864,125.881
8439323,K04153.01,CONFIRMED,CANDIDATE,4.62602867,1.65,0.0516,247.34,346.9,0.643,88.9,5834.0,0.797,0.852,14.667,3.730303,13.297741,14.7,296.0,q1_q17_dr25_tce,1459.789,0.8752,197.787,178.522,170.66,159.846,154.242,143.745,140.061,134.994,130.076,125.822,123.841,123.564,123.47,123.034
8398290,K07033.01,FALSE POSITIVE,FALSE POSITIVE,0.510804497,1.58,0.014,40925.32,42.7,2.539,50.65,6596.0,2.176,1.415,11.513,3.812298,9.142647,15.4,1325.0,q1_q17_dr25_tce,1459.789,0.8756,84.257,80.54,80.463,79.356,79.629,79.245,78.91,79.283,79.751,80.069,79.639,78.751,78.107,73.947
5350447,K04008.01,FALSE POSITIVE,FALSE POSITIVE,70.7511986,27.74,0.3113,8.97,858.1,6.198,87.08,5771.0,0.936,0.802,15.187,8.226028,18.261812,24.1,21.0,q1_q17_dr25_tce,1459.789,0.8746,255.007,227.365,214.88,199.757,189.82,173.415,167.355,158.593,149.043,141.637,136.91,132.168,130.89,126.139
5792202,K00841.05,CANDIDATE,CANDIDATE,499.47338,3.71,1.2023,0.31,1662.0,12.248,89.78,5251.0,0.817,0.926,15.855,6.4856887,9.648741,15.7,3.0,q1_q17_dr25_tce,1459.789,0.8754,438.209,394.126,377.566,354.018,341.884,317.699,307.55,295.18,283.318,275.581,270.13,269.126,270.36,281.036
5652237,K00164.01,FALSE POSITIVE,FALSE POSITIVE,4.4645454,3.07,0.0559,1555.36,194.3,2.8823,83.64,6093.0,1.985,1.168,13.51,9.715323,34.60856,37.6,300.0,q1_q17_dr25_tce,1459.789,0.8751,115.86,102.366,96.069,88.853,84.535,76.739,73.626,68.881,63.936,60.241,57.315,54.991,54.299,51.34
8395660,K00116.01,CONFIRMED,CANDIDATE,13.57078281,2.64,0.1096,89.61,511.7,3.3539,87.07,5854.0,1.012,0.951,12.882,18.771214,76.76887,88.4,101.0,q1_q17_dr25_tce,1459.789,0.8752,80.553,71.117,66.851,61.955,59.052,53.895,51.916,49.101,46.265,44.355,42.913,42.105,41.903,41.159
8395660,K00116.02,CONFIRMED,CANDIDATE,43.84439721,2.87,0.2395,18.77,615.2,6.802,88.27,5854.0,1.012,0.951,12.882,16.554466,65.59482,83.7,29.0,q1_q17_dr25_tce,1459.789,0.8752,80.553,71.117,66.851,61.955,59.052,53.895,51.916,49.101,46.265,44.355,42.913,42.105,41.903,41.159
5702637,K04217.01,FALSE POSITIVE,FALSE POSITIVE,1.0388961,114.1,0.0225,9145.54,600.8,4.755,14.9,7043.0,1.45,1.406,12.114,,,14.7,,q1_q16_tce,1459.789,0.8756,751.555,747.156,773.981,775.223,775.72,724.154,691.888,635.399,563.753,506.613,463.837,437.85,431.229,400.539
5716763,K00272.01,CANDIDATE,CANDIDATE,1.28132831,4.52,0.0222,5673.71,525.5,0.9157,78.89,5918.0,1.596,0.881,12.107,8.272017,69.95161,196.4,1670.0,q1_q17_dr25_tce,1459.789,0.6984,49.85,44.465,42.19,39.378,37.666,34.468,33.165,31.164,29.048,27.55,26.39,25.538,25.297,23.854
8395660,K00116.04,CONFIRMED,CANDIDATE,23.9800854,1.31,0.1602,41.94,104.0,5.351,85.45,5854.0,1.012,0.951,12.882,4.1784496,10.87813,17.1,56.0,q1_q17_dr25_tce,1459.789,0.8752,80.553,71.117,66.851,61.955,59.052,53.895,51.916,49.101,46.265,44.355,42.913,42.105,41.903,41.159
5737869,K06624.01,FALSE POSITIVE,FALSE POSITIVE,26.2402438,1.16,0.1597,27.36,174.0,3.024,89.67,5649.0,0.875,0.787,14.68,3.063289,7.3192124,7.9,52.0,q1_q17_dr25_tce,1459.789,0.8753,228.197,199.714,186.63,171.839,162.441,146.587,139.991,130.0,119.285,110.903,104.069,98.45,96.972,89.341
